,o,h,l,c,v,prediction_close,batch_open,trade,ror,cr,mdd,ma5,ma10,ma20,ma50,ma100,rate,noise,noise_ma,up,down,au,ad,rsi,rsi_shift_1
2019-04-12,0.07235712020495805,0.07137436696034549,0.07200866597274333,0.07291645028710478,1.0432126376594591e-05,0.0614636167883873,0.07235712020495805,0,1,1.290400906269171,17.316662434014116,0.07484166101634046,0.07311976213276775,0.06520801436629756,0.059196551067596304,0.05528062792153028,0.6,-1.3948950823490645,1.246467190267853,0.0005363740225826225,0,0.0015210405719627226,0.00047568882887962557,76.17660016029465,76.69150676394977
2019-04-13,0.07291985262702697,0.07136753428982967,0.07385033647212605,0.07272771785094292,5.8529905879099204e-06,0.06160721927881241,0.07291985262702697,0,1,1.290400906269171,17.316662434014116,0.07449387100991622,0.07338202927662912,0.06602165391985723,0.05954532051336273,0.05545655155137997,0.6,1.8818181411846049,1.2728931583223977,0,0.00018873243616185365,0.0015158262661118898,0.0004891697171769008,75.60245899472991,76.17660016029465
2019-04-14,0.07274563114403412,0.07228703729009892,0.07353262448258331,0.07419796133359052,4.458521246029267e-06,0.06276089698076248,0.07274563114403412,0,1,1.290400906269171,17.316662434014116,0.0738291284963573,0.0735173254657642,0.06683323071480224,0.05987897394528109,0.05564626004797174,0.6,1.0773864827984723,1.2728673728586055,0.0014702434826475985,0,0.0016196142685452326,0.0004891697171769008,76.80323255065932,75.60245899472991
2019-04-15,0.07417828378186461,0.07238516606878377,0.07256193870881845,0.07218882146089589,9.611201168680328e-06,0.06568530201911926,0.07417828378186461,0,1,1.290400906269171,17.316662434014116,0.07375941022318008,0.07388743481719877,0.06776113077162457,0.060189717400585784,0.055844899250565655,1.0,2.165987115871867,1.301346044608652,0,0.002009139872694632,0.001576967181667691,0.0006326797080836602,71.3673840368741,76.80323255065932
2019-04-16,0.07220144870950704,0.07296594306262971,0.07356348793299605,0.07478715669836937,9.937992229155106e-06,0.06026473268866539,0.07220144870950704,0,1,1.290400906269171,17.316662434014116,0.07288046729347816,0.07386714855082303,0.06858085472109796,0.0605736427827415,0.0560277205077829,0.6,12.254817424015275,1.6339091237680663,0.0025983352374734786,0,0.0009535926779275922,0.0006326797080836602,60.115317289576,71.3673840368741
2019-04-17,0.07478568457393422,0.07359265886249701,0.07591213599283483,0.0752514206863807,8.728240478159218e-06,0.05992691218852997,0.07478568457393422,0,1,1.290400906269171,17.316662434014116,0.07336618016727339,0.07410392059180693,0.06945342387508051,0.06098427717895945,0.056199977176095324,1.0,5.327272630806714,1.772404444397228,0.00046426398801133195,0,0.0009034526759351333,0.0006326797080836602,58.81346460332681,60.115317289576
2019-04-18,0.07517345351350863,0.07431852107282813,0.07664166323739438,0.07596154131489533,8.25540920071614e-06,0.06536366045475006,0.07517345351350863,0,1,1.290400906269171,17.316662434014116,0.07381690034456974,0.07415538567724297,0.07035614046881605,0.0614096447172826,0.05638141089424444,1.0,1.2007942152362,1.7782132258526648,0.0007101206285146239,0,0.0009541755779718922,0.0005581850824220679,63.091800981079196,58.81346460332681
2019-04-19,0.07599558896136244,0.07479768026474708,0.07606887390767592,0.07608513732065225,6.843719784763025e-06,0.060952816158533096,0.07599558896136244,0,1,1.290400906269171,17.316662434014116,0.07446689190803539,0.07414801020219634,0.0712413458743121,0.061850840588975456,0.05657258706585051,1.0,1.3392346514771307,1.7832485995691199,0.0001235960057569263,0,0.0008233304153003865,0.0005581850824220679,59.596176565352806,63.091800981079196
2019-04-20,0.07609813329249368,0.07487051362492651,0.07718010941395753,0.07651512678605873,4.746121746747603e-06,0.06341162323951721,0.07609813329249368,0,1,1.290400906269171,17.316662434014116,0.07485086181016119,0.07430513601667063,0.07212802785881647,0.06229571084220059,0.056763551025599115,1.0,1.070444724687022,1.7772470170705559,0.00042998946540648286,0,0.0008522846502281806,0.0005581850824220679,60.42558946846398,59.596176565352806
2019-04-21,0.07652893820316509,0.07463703981964076,0.07655951199438406,0.07617030431621585,5.996196491974062e-06,0.059205055236816406,0.07652893820316509,0,1,1.290400906269171,17.316662434014116,0.07571635970889282,0.07429841350118549,0.07303840188740929,0.0627450479324258,0.05701453829303608,1.0,1.1805488420631636,1.7570330952072448,0,0.00034482246984288145,0.0006938842127352023,0.0005828152588394166,54.349847257271854,60.42558946846398
2019-04-22,0.07618791523219612,0.07597755162446014,0.07710718694778629,0.07752273840081902,9.228072066260395e-06,0.06573216617107391,0.07618791523219612,0,1,1.290400906269171,17.316662434014116,0.0759968058405452,0.07468149300390929,0.07390062756833851,0.06318594106832197,0.057261618191097215,1.0,1.1865490091390813,1.7618944099137244,0.0013524340846031713,0,0.0006876524813524994,0.0005828152588394166,54.12593012779868,54.349847257271854
2019-04-23,0.0775570527126834,0.07870887531917294,0.07883554017089878,0.07966704749469561,1.3119275858984111e-05,0.06149638071656227,0.0775570527126834,0,1,1.290400906269171,17.316662434014116,0.07647352568038014,0.07514521301247493,0.07426362114455203,0.06366038148568778,0.05752435576264266,1.0,2.1816487311766366,1.8009910157492792,0.002144309093876584,0,0.0008408174166293983,0.00048183577480133904,63.57051282051277,54.12593012779868
2019-04-24,0.0796802100867709,0.07865508621085679,0.07896807145796518,0.07832618662551745,1.3622473629462304e-05,0.06347291171550751,0.0796802100867709,0,1,1.290400906269171,17.316662434014116,0.07721044990546183,0.0758386709067486,0.0746779981862564,0.06420430867238629,0.05782327174589069,1.0,17.659127416797915,2.3543877533330764,0,0.0013408608691781593,0.0007021190006337728,0.0005776115511712075,54.86459627329188,63.57051282051277
2019-04-25,0.07833956538714787,0.07700797648863537,0.07321022245890924,0.07375031529593305,1.2810512207128112e-05,0.06338807940483093,0.07833956538714787,0,1,1.290400906269171,17.316662434014116,0.07765873632439267,0.07625479906727693,0.07507111694223785,0.06467826233807901,0.05808692939681821,1.0,5.326266180426234,2.473285990403703,0,0.004575871329584397,0.0007021190006337728,0.0006042447841044231,53.74605518282047,54.86459627329188
2019-04-26,0.0737621704613263,0.07383122082667753,0.07404066108300453,0.07408623529237206,1.9464623142196387e-05,0.06150011718273163,0.0737621704613263,0,1,1.290400906269171,17.316662434014116,0.07710538277602492,0.07641087124245886,0.07513900989664093,0.06505853411468848,0.05831777731378075,0.4,-0.20840916751822203,2.4303890401008132,0.0003359199964390047,0,0.0006878008559092287,0.0006042447841044231,53.23347988713165,53.74605518282047
2019-04-27,0.07408286264594943,0.07276750486573366,0.07504962358693809,0.07428980518420701,5.232654961290491e-06,0.06343571096658707,0.07408286264594943,0,1,1.290400906269171,17.316662434014116,0.07668437225877558,0.07634058904966037,0.07522225482073366,0.06544358140009073,0.05854699728383662,0.4,2.5473446268805073,2.442653609832297,0.00020356989183495378,0,0.0007023415624688682,0.0005907638958071478,54.31432973805853,53.23347988713165
2019-04-28,0.07434107847253169,0.07269365387377527,0.0748378155939096,0.07417214416071931,5.123790542722157e-06,0.06199968606233597,0.07434107847253169,0,1,1.290400906269171,17.316662434014116,0.07604117741074523,0.0762573515455627,0.07520636861140283,0.06583839636693299,0.05877456853099977,0.4,1.0906802946720668,2.4430970569425328,0,0.00011766102348770291,0.0005973241708511827,0.000599168254627698,49.92293792517001,54.31432973805853
2019-04-29,0.07406609345721163,0.07238443918894166,0.07442297451042094,0.0739960235618796,7.449690156683119e-06,0.06408178806304932,0.07406609345721163,0,1,1.290400906269171,17.316662434014116,0.07491835408483338,0.0760644019951476,0.07510620609867198,0.06620540712844857,0.059003651973147324,0.4,1.078788312918313,2.4234448314031116,0,0.00017612059883970188,0.0005973241708511827,0.000468238306495203,56.05717013785281,49.92293792517001
2019-04-30,0.07402498668481894,0.07377190743156135,0.07526218803708455,0.07577488612252771,6.545487556225726e-06,0.06433213502168655,0.07402498668481894,0,1,1.290400906269171,17.316662434014116,0.07405543834436759,0.07585708733438012,0.07508111167552538,0.06657702125487253,0.05922183099061829,0.4,1.034372788834819,2.4234636076243907,0.0017788625606481034,0,0.0005387904082207988,0.000468238306495203,53.502983613803536,56.05717013785281
2019-05-01,0.07577091151225582,0.07479768026474708,0.07731944881508555,0.07650815318189237,5.450115086728141e-06,0.06838786602020264,0.07577091151225582,0,1,1.290400906269171,17.316662434014116,0.0744571865545535,0.0757812846652892,0.07503984908323735,0.06699818017202219,0.05947862811415336,0.8,2.1742138316923474,2.462517834988672,0.0007332670593646617,0,0.0005580049133174651,0.000468238306495203,54.37355419695968,53.502983613803536
2019-05-02,0.07657850376987685,0.07574233330755333,0.07795426762847667,0.07749603098060745,7.650260761814468e-06,0.06478271633386612,0.07657850376987685,0,1,1.290400906269171,17.316662434014116,0.07495631477933898,0.07582034351905728,0.07525091826148328,0.06743177796881791,0.0597443782036756,1.0,1.2923519116225322,2.460066615611495,0.0009878777987150783,0,0.0005778447111889262,0.000468238306495203,55.23889609337007,54.37355419695968
2019-05-03,0.07750926794477564,0.0811738702397366,0.0788334220909685,0.08154992061961215,1.644452236495228e-05,0.06446292996406555,0.07750926794477564,0,1,1.290400906269171,17.316662434014116,0.07558995267378776,0.07581556504226651,0.07548038902737073,0.06788792958246648,0.06001306512722546,1.0,1.4148090401744167,2.5096916157447544,0.004053889639004701,0,0.0008585799707066244,0.000468238306495203,64.70968824135534,55.23889609337007
2019-05-04,0.08158759400577184,0.08189449891520452,0.08105589310353174,0.0831290710269003,1.103862562092459e-05,0.06346704810857773,0.08158759400577184,0,1,1.290400906269171,17.316662434014116,0.07709425278349982,0.07600630343416659,0.0759224871704576,0.0684229082551748,0.060325687325268385,1.0,-0.7264380169232731,2.461188690081898,0.001579150407288149,0,0.0009406628951267434,0.000468238306495203,66.76571033113176,64.70968824135534
2019-05-05,0.08317013054294031,0.08097019850797736,0.08278439761806781,0.08230811460450761,6.684403654159326e-06,0.06301740556955338,0.08317013054294031,0,1,1.290400906269171,17.316662434014116,0.0789232815551241,0.07648935994974584,0.0763720795085114,0.06897711361897048,0.060651542342424154,1.0,-0.8381245949445717,2.4445601741211056,0,0.000820956422392688,0.0009406628951267434,0.0005022478745344749,65.19203507972998,66.76571033113176
2019-05-06,0.08239756066179824,0.08058117241648005,0.08184926532884702,0.08195409291214742,8.839467189682534e-06,0.06907268613576889,0.08239756066179824,0,1,1.290400906269171,17.316662434014116,0.08024861138503259,0.07735289896979304,0.07688188510612595,0.06948891519524454,0.060971115591798755,1.0,1.4751516969393994,2.397555702897267,0,0.000354021692360193,0.0008440604605122312,0.0005275351382744887,61.53858041385277,65.19203507972998
2019-05-07,0.08198916413607735,0.083695271036048,0.08373193580402313,0.08293455198302595,1.3908004924493786e-05,0.06768818944692612,0.08198916413607735,0,1,1.290400906269171,17.316662434014116,0.08133074345827268,0.07814352911880583,0.07724205908423311,0.06999978185214649,0.06128744036735505,1.0,1.3497145700972806,2.409387484276129,0.0009804590708785282,0,0.00076092831601237,0.0005275351382744887,59.057035221346666,61.53858041385277
2019-05-08,0.08294871789164104,0.08392787258552323,0.08330499140664713,0.08574402421472767,8.183571798432463e-06,0.06681924313306808,0.08294871789164104,0,1,1.290400906269171,17.316662434014116,0.08241863344764574,0.07900429306071677,0.07763082230313972,0.07052856037701885,0.061616785750166686,1.0,26.79052735606791,3.1193583579070827,0.0028094722317017207,0,0.0009616049039910644,0.0004317593619046202,69.01317390775226,59.057035221346666
2019-05-09,0.08582441116032544,0.08663186559817268,0.08745294836726294,0.08894609552353962,1.1758247366626265e-05,0.06892078369855881,0.08582441116032544,0,1,1.290400906269171,17.316662434014116,0.08326599687855647,0.08018012483102814,0.07812226341308788,0.07110607936515709,0.0619898467756189,1.0,-3.4876434768719458,2.89565939378694,0.003202071308811949,0,0.0011903242831919178,0.00010491140979144898,91.90020701562027,69.01317390775226
2019-05-10,0.08888649470383014,0.09033604527356559,0.09005773280724261,0.09170793952253067,1.7896136837703836e-05,0.06975477188825607,0.08888649470383014,0,1,1.290400906269171,17.316662434014116,0.08440926971073444,0.08166627563292927,0.0787616814836547,0.07173468947098254,0.0623994913445016,1.0,4.801952029382758,2.992701491817203,0.0027618439989910565,0,0.001363604569088493,0.00010491140979144898,92.85595721801636,91.90020701562027
2019-05-11,0.09166557963739672,0.10513822637829502,0.09359689307932512,0.10468522337789515,2.8914390321255942e-05,0.07244911044836044,0.09166557963739672,0,1,1.290400906269171,17.316662434014116,0.08626287350585413,0.08325574244544336,0.07951851355536628,0.07243645182367894,0.06282998906737934,1.0,-9.137358484469745,2.770297773396195,0.01297728385536448,0,0.002276012709340602,0.00010491140979144898,95.59366848576032,92.85595721801636
2019-05-12,0.10465754571199229,0.10717348993620321,0.10000620294836725,0.1010779411546508,3.547477594406257e-05,0.07055793702602386,0.10465754571199229,0,1,1.290400906269171,17.316662434014116,0.09079654982103713,0.0860636466396549,0.0809419950793561,0.07339630237904332,0.06339401405258015,1.0,-0.12808733122284455,2.8125246984337355,0,0.003607282223244357,0.002276012709340602,0.00035417006691692426,86.5343933465768,95.59366848576032
2019-05-13,0.10101343775937519,0.1156416400967855,0.10153696957226888,0.11347760286066146,3.534676111284575e-05,0.07323841005563736,0.10101343775937519,0,1,1.290400906269171,17.316662434014116,0.09440949379458395,0.08841406362111486,0.08211481433169068,0.07428362990311414,0.06391846078436172,1.0,0.5005642705824902,2.7664829027469984,0.012399661706010659,0,0.003161702831198506,0.00034159002414265984,90.24945848812305,86.5343933465768
2019-05-14,0.11350692856874675,0.11808482862208586,0.11296310304761442,0.1160882531863436,2.444739229123338e-05,0.07587023079395294,0.11350692856874675,0,1,1.290400906269171,17.316662434014116,0.09994599727626823,0.09160599707741235,0.08380615025578948,0.0754234865695864,0.06456254899979208,1.0,0.11631010022628763,2.734447023327925,0.00261065032568214,0,0.0032211162429866516,0.00034159002414265984,90.41206323141819,90.24945848812305
2019-05-15,0.11619296676480351,0.11756787167837718,0.11627653651569798,0.11939240619018651,2.1510342679966887e-05,0.08111090213060379,0.11619296676480351,0,1,1.290400906269171,17.316662434014116,0.1054072916884629,0.09490828069959865,0.08569882032467226,0.07663494025197412,0.06524191929152699,1.0,0.49600605720477386,2.6787809880390228,0.003304153003842916,0,0.003404750953306527,0.00034159002414265984,90.88203593322565,90.41206323141819
2019-05-16,0.11934275464940594,0.1188900661111754,0.11350684442400329,0.11451548288499488,2.211323633127866e-05,0.08169373869895935,0.11934275464940594,0,1,1.290400906269171,17.316662434014116,0.11094272669086473,0.09860280009835945,0.08797784953407624,0.07790565595056145,0.06595337215771525,1.0,-1.477598681774177,2.2210337845127075,0,0.004876923305191627,0.003334188253398307,0.0006899416887992046,82.85488543587041,90.88203593322565
2019-05-17,0.11452435828544097,0.1123647203925849,0.0911621601994626,0.10667700342745226,3.5357423609800666e-05,0.08626897633075714,0.11452435828544097,0,1,1.290400906269171,17.316662434014116,0.11291608920555447,0.1018563195132958,0.08999992431605082,0.07904945708638461,0.06661337626245649,1.0,0.10327655374789102,2.04690058194408,0,0.007838479457542624,0.003044624707755114,0.0012498330786236778,70.89660346440215,82.85488543587041
2019-05-18,0.10670531593670982,0.10584838798403656,0.10670841301348308,0.10531804086235291,9.794912835273106e-06,0.08612033724784851,0.10670531593670982,0,1,1.290400906269171,17.316662434014116,0.1140544648410214,0.10423197931780268,0.09161813618925972,0.08004118097234285,0.06720525294095211,0.8,0.629886644455047,2.0278703295847085,0,0.0013589625650993475,0.002931828250091675,0.0013469018332736313,68.52099087740852,70.89660346440215
2019-05-19,0.10530189807924523,0.11756772630240876,0.10734822444385271,0.11926346870038726,2.019250639053835e-05,0.09117928892374039,0.10530189807924523,0,1,1.290400906269171,17.316662434014116,0.1124134587431211,0.10617972800969463,0.09317992642036141,0.08098138931689892,0.06778392796431397,0.6,2.613083458138554,2.070331956473422,0.013945427838034347,0,0.0039279302385226995,0.0012882620888170107,75.3026344127531,68.52099087740852
2019-05-20,0.11918663795425394,0.11611367586625176,0.11238880080366002,0.11637966081576331,1.738479275320007e-05,0.09157878905534744,0.11918663795425394,0,1,1.290400906269171,17.316662434014116,0.11301219298101117,0.10920974233473704,0.09543800898383314,0.08219783220393588,0.06846171928110932,1.0,-0.36616781841754875,2.0224448717032697,0,0.0028838078846239457,0.0039279302385226995,0.0014689611025501359,72.78134745143628,75.3026344127531
2019-05-21,0.11642966460583723,0.11491446950273858,0.11382970032194814,0.11563066605338516,9.73490733801805e-06,0.09563574194908142,0.11642966460583723,0,1,1.290400906269171,17.316662434014116,0.11242957497229744,0.1116861508315811,0.09747094663851222,0.08335999634342645,0.06911244245608364,1.0,0.2464261642873079,1.9913074491107414,0,0.0007489947623781495,0.003857897447745662,0.0015224607284342895,71.70335731225917,72.78134745143628
2019-05-22,0.11556167358878,0.11392213314228992,0.11124897121831956,0.11073118981557042,1.0872072772550691e-05,0.09019527584314346,0.11556167358878,0,1,1.290400906269171,17.316662434014116,0.11263703803296525,0.11277656361925988,0.09942010512945738,0.0844923617829298,0.06975024445173582,1.0,0.2634469133708818,1.9605373792518013,0,0.00489947623781474,0.0036572208597669678,0.001872423316849628,66.13844838755428,71.70335731225917
2019-05-23,0.11071968164066179,0.11291584068887274,0.1106834438769335,0.11451874712524296,1.0837805293011336e-05,0.09053468704223633,0.11071968164066179,0,1,1.290400906269171,17.316662434014116,0.11343991117375563,0.11374718800738852,0.10108062581425167,0.0853008117919748,0.07034887629369467,0.6,-0.8070222921818371,1.8609150118065187,0.0037875573096725346,0,0.0036990412883998666,0.001872423316849628,66.39261936465665,66.13844838755428
2019-05-24,0.11454097907427843,0.11595230854130334,0.11564035607949455,0.11628143685920739,1.2117849130243996e-05,0.09618456661701202,0.11454097907427843,0,1,1.290400906269171,17.316662434014116,0.11528772737276227,0.11385059305794168,0.10272829506767703,0.0861637779884067,0.0709862093456618,0.8,-0.7017791140362204,1.2488847941120476,0.0017626897339644287,0,0.0036276731266122503,0.001872423316849628,65.95653665172671,66.39261936465665
2019-05-25,0.11630129869204778,0.11551007484536358,0.11781607804216794,0.11725507070047628,4.352615623225872e-06,0.09424762427806854,0.11630129869204778,0,1,1.290400906269171,17.316662434014116,0.11471065952032104,0.11386142625066611,0.10438485347513238,0.08708026015689727,0.07164273198874119,1.0,-4.579033050938156,0.918708153066568,0.0009736338412688894,0,0.0027702695541768512,0.001872423316849628,59.669455446109595,65.95653665172671
2019-05-26,0.11729750722299412,0.12486996119624652,0.11704676115320373,0.12717569031262518,1.1040381266668222e-05,0.0883101299405098,0.11729750722299412,0,1,1.290400906269171,17.316662434014116,0.11488422804375242,0.11365690150802495,0.10612985080319218,0.08797812407389186,0.07231137741967891,1.0,1.4136060120455944,0.9727753257186952,0.009920619612148907,0,0.003478885240758916,0.0016147603009036024,68.29853416976165,59.669455446109595
2019-05-27,0.12719756137411778,0.12686001282797546,0.12861707535523226,0.1277316497766963,1.1585761255314484e-05,0.09116397798061371,0.12719756137411778,0,1,1.290400906269171,17.316662434014116,0.11721140560081997,0.11492422181689262,0.10839027066509421,0.08907371601809232,0.07307815673670992,1.0,-0.2626760492191198,0.8791079698487076,0.0005559594640711096,0,0.002632906509191805,0.0016147603009036024,61.9847701550929,68.29853416976165
2019-05-28,0.12780867216369576,0.1250897696605006,0.12691141584565854,0.12694867724082673,7.955168882301704e-06,0.10157231241464615,0.12780867216369576,0,1,1.290400906269171,17.316662434014116,0.12062920370542678,0.1170345574395912,0.11063326837869694,0.09013671340818324,0.07384894878704598,1.0,1.3039688402901963,0.8862175880359787,0,0.0007829725358695638,0.0024464314859287952,0.0016706869106085712,59.420965109634096,61.9847701550929
2019-05-29,0.12693162875271813,0.12428991108224266,0.12509864200818185,0.12613929403385907,9.81997748733278e-06,0.0890868529677391,0.12693162875271813,0,1,1.290400906269171,17.316662434014116,0.12310733364111473,0.11919753050693851,0.11268862925831657,0.09115395910900105,0.07460426717977416,1.0,1.4721009136546006,0.8993280080605216,0,0.0008093832069676621,0.0022104205570828727,0.0017284999968205472,56.117419146531766,59.420965109634096
2019-05-30,0.12615579407376867,0.12915128346627483,0.11872745757788482,0.1204172292535276,1.975787383313197e-05,0.08641130477190018,0.12615579407376867,0,1,1.290400906269171,17.316662434014116,0.12507823271745888,0.11989444611888996,0.11455209422681349,0.09218653748752141,0.07531541434216772,1.0,1.979741061752826,0.9308402838244552,0,0.005722064780331465,0.0022104205570828727,0.0017888672450448212,55.27035478434157,56.117419146531766
2019-05-31,0.12043779751397518,0.12178362938664715,0.120387729660381,0.12441503331008799,1.2893344936622505e-05,0.1104833334684372,0.12043779751397518,0,1,1.290400906269171,17.316662434014116,0.1257062907756551,0.12029525940970376,0.11599070512064243,0.09306337017064058,0.07596656936085201,0.8,0.44947682630087027,0.8733490503114059,0.003997804056560389,0,0.002495977989694329,0.001228975855220348,67.0069507868359,55.27035478434157
2019-06-01,0.12441550844254451,0.12228852012497679,0.12564646825300768,0.12454960903304302,6.690216558422005e-06,0.10428788512945175,0.12441550844254451,0,1,1.290400906269171,17.316662434014116,0.12514988018934045,0.12118064289508021,0.11697860325717002,0.09410453793539231,0.0766505445014943,0.8,-1.8492025771279583,0.7686305673530562,0.00013457572295502707,0,0.0025055905413339736,0.0011319071005703948,68.88225884930613,67.0069507868359
2019-06-02,0.12462772030002303,0.12533051226420744,0.12698812059741957,0.1271939403831031,5.519712007363415e-06,0.09834565222263336,0.12462772030002303,0,1,1.290400906269171,17.316662434014116,0.1245136898166059,0.12257144676101635,0.11815931738420242,0.09513869528885223,0.07734200790110748,1.0,1.039935422987467,0.7561347801134912,0.002644331350060092,0,0.001698369363621527,0.0011319071005703948,60.00718958409005,68.88225884930613
2019-06-03,0.12723570014850377,0.12405105836612529,0.11947211396480356,0.11783373147172722,1.2889619264252875e-05,0.10894522815942764,0.12723570014850377,0,1,1.290400906269171,17.316662434014116,0.12457450409576305,0.12384091886843888,0.11884575596319027,0.09622849666894163,0.07805373530711136,1.0,2.5481579301968487,0.8652879783508286,0,0.009360208911375886,0.001698369363621527,0.001594507173909819,51.57707385211553,60.00718958409005
2019-06-04,0.11785371004944831,0.1147131237864741,0.11014681319745345,0.11133329376678487,2.005064296585727e-05,0.09728102385997772,0.11785371004944831,0,1,1.290400906269171,17.316662434014116,0.12291408729089896,0.12399616000417893,0.11892879312742251,0.0971020051942933,0.07864586129743954,0.4,-1.053299271916874,0.8581154891184185,0,0.006500437704942352,0.001698369363621527,0.002005324526950119,45.8560943155967,51.57707385211553
2019-06-05,0.11146924953725199,0.11210871331219371,0.11223554259156156,0.11311987180438297,1.1903873185855348e-05,0.10365112125873566,0.11146924953725199,0,1,1.290400906269171,17.316662434014116,0.12112037769555432,0.1234133342356047,0.11853511787181484,0.09788736121084819,0.07923050199679485,0.4,-0.42793613689786314,0.7946792279905098,0.0017865780375981022,0,0.0018259820805928198,0.0016553619385347807,52.45049241213449,45.8560943155967
2019-06-06,0.11311960482887337,0.11144201912101037,0.11040158795478201,0.1134185497870825,1.1314687410469067e-05,0.10649902373552322,0.11311960482887337,0,1,1.290400906269171,17.316662434014116,0.11886119697282009,0.12200553858108028,0.11846488019898645,0.09865403961594697,0.0798191583974532,0.4,14.015671084570505,1.2168777784729505,0.00029867798269953005,0,0.0015767764143804625,0.0016553619385347807,48.78431063937227,52.45049241213449
2019-06-07,0.11337707865595398,0.11516902282344553,0.11508027522935779,0.1163145243853584,1.1668720004708023e-05,0.10302708297967911,0.11337707865595398,0,1,1.290400906269171,17.316662434014116,0.11661106864400628,0.1205623792303061,0.11879846833494867,0.09941811211879589,0.08041387841803925,0.4,0.7126751236351567,0.3476160373918588,0.0028959745982758966,0,0.001657725333259853,0.0016553619385347807,50.035667559155364,48.78431063937227
2019-06-08,0.11635561305557027,0.11409513054471211,0.11536379535716879,0.11529103669302788,6.3057488447998526e-06,0.10244343429803848,0.11635561305557027,0,1,1.290400906269171,17.316662434014116,0.11443505122541957,0.11950477766059131,0.11935115408376488,0.10022531260068006,0.08103807659482774,0.6,-32.094582591463336,-0.6059485997611875,0,0.0010234876923305158,0.0015881800588835038,0.0017284682022726747,47.88509162951958,50.035667559155364
2019-06-09,0.11532408534834426,0.1127207461392504,0.11133550991261405,0.11085048295918215,5.044282697192815e-06,0.09968185424804688,0.11532408534834426,0,1,1.290400906269171,17.316662434014116,0.11392912628519877,0.11842160678804885,0.11915802645346943,0.10100983164179704,0.08165277124199882,0.6,1.8391388538999531,-0.7047090389439477,0,0.004440553733845734,0.000879564372301439,0.002045650611833084,30.068366840452025,47.88509162951958
2019-06-10,0.11082474877009871,0.11451497634151489,0.11151327733533441,0.11660904788046945,9.258476746043171e-06,0.10494153946638107,0.11082474877009871,0,1,1.290400906269171,17.316662434014116,0.11380022613176813,0.11746030191366123,0.11887778066168249,0.10169574785313573,0.08222039789278077,0.4,-2.2294607233183905,-0.47444578023890255,0.005758564921287304,0,0.0012511790478168816,0.002045650611833084,37.95097645262397,30.068366840452025
2019-06-11,0.11658281330298256,0.11403988767671175,0.11439053762920287,0.11509562740181314,7.189532916555547e-06,0.10669726133346558,0.11658281330298256,0,1,1.290400906269171,17.316662434014116,0.11449286782658996,0.11667703239970502,0.11892883764739264,0.10250364581455146,0.0828447934414367,0.6,-0.9270010188940767,-0.5010762364946103,0,0.0015134204786563105,0.0012511790478168816,0.0020978254648892805,37.35973012487423,37.95097645262397
2019-06-12,0.11506483072245968,0.11707359338574233,0.11603038536951416,0.11891137587726457,1.110557475642453e-05,0.11052629351615906,0.11506483072245968,0,1,1.290400906269171,17.316662434014116,0.11483041823989111,0.11572074344194869,0.11914609510148251,0.10325380137474698,0.08345709143021737,0.6,5.241364526295058,-0.34304956130419134,0.003815748475451422,0,0.0015237325103491259,0.0020400123786773047,42.756497948016424,37.35973012487423
2019-06-13,0.11885526097680671,0.11808482862208586,0.11947211396480356,0.11982729201596509,9.371389820713595e-06,0.10901502519845963,0.11885526097680671,0,1,1.290400906269171,17.316662434014116,0.11533034782413838,0.11488269952477899,0.11936180919660892,0.1040373023925477,0.08412080553246698,0.8,-2.6871859952733885,-0.43649943115418055,0.000915916138700526,0,0.0015891550916848779,0.0016312934657964856,49.345768557399914,42.756497948016424
2019-06-14,0.11980976913575905,0.1239261804092508,0.12137384715935222,0.12664569639598203,1.1236461658123983e-05,0.10388262569904327,0.11980976913575905,0,1,1.290400906269171,17.316662434014116,0.11622748458162135,0.11507830543341006,0.1195372327187945,0.1048667064675199,0.08477248440279946,1.0,1.7006772746475836,-0.3963437239060869,0.006818404380016935,0,0.0017906265433603452,0.0016312934657964856,52.328123935356395,49.345768557399914
2019-06-15,0.12662577655812846,0.12646459019386758,0.12816078042167947,0.1290144961941926,6.830961885904238e-06,0.11145634204149246,0.12662577655812846,0,1,1.290400906269171,17.316662434014116,0.11938769013922727,0.11659395813549771,0.12000364618555122,0.10592397858945596,0.08549125635207222,1.0,-1.6782921350271072,-0.40303350568118457,0.0023687997982105857,0,0.0019502139773071709,0.0016312934657964856,54.452322333222845,52.328123935356395
2019-06-16,0.12903653293906447,0.13344074679053475,0.13090641717702306,0.13075047850794547,1.9446174508544716e-05,0.10594774037599564,0.12903653293906447,0,1,1.290400906269171,17.316662434014116,0.12187843406644368,0.11818565094651681,0.12009559476379854,0.10702305199531827,0.0862333166977045,1.0,2.4082957246486587,-0.32619953331782564,0.001735982313752854,0,0.0018853319032852253,0.0016312934657964856,53.61196332885291,54.452322333222845
2019-06-17,0.13075544898464045,0.13468879947943774,0.13344841567621216,0.13608142795673397,1.6522690696504042e-05,0.11372961103916168,0.13075544898464045,0,1,1.290400906269171,17.316662434014116,0.12501655771887982,0.11992348797938546,0.12024293360484577,0.10815133940556043,0.08699486788624672,1.0,0.3237120636137961,-0.3364053526792007,0.005330949448788508,0,0.002266114006770119,0.0009627071149839224,70.18394396339502,53.61196332885291
