,Open,High,Low,Close,Volume,Datetime,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,rate,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2018-07-30,8216.74,8295.0,7853.01,8160.21,11785.89207823,2018-07-30 00:00:00,8283.600881140756,8216.74,1,0.9931201425382816,1.1329865393670915,50.383572095453076,1,,0.9931201425382816,1.7369765777222779,24.313513049546934,1.0,0.9931201425382816,1.64005296360297,40.20226026136095,1,0.9972480570153126,1.0662440522723766,24.2866965048467,0.4,0.9951840997767971,1.3745074060832931,24.010392594173986,0.7,0.9931201425382816,1.9500869905539109,17.59127330089342,1.0,0.9972480570153126,1.2028603212639237,17.849188764875663,0.4,0.9951840997767971,1.5454460768041391,17.477054580551115,0.7
2018-07-31,8162.28,8162.37,7633.67,7725.43,11994.08614156,2018-07-31 00:00:00,8141.879909800291,8162.28,0,1,1.1329865393670915,50.383572095453076,1,,1,1.7369765777222779,24.313513049546934,1.0,1,1.64005296360297,40.20226026136095,1,1,1.0662440522723766,24.2866965048467,0.4,1,1.3745074060832931,24.010392594173986,0.7,1,1.9500869905539109,17.59127330089342,1.0,1,1.2028603212639237,17.849188764875663,0.4,1,1.5454460768041391,17.477054580551115,0.7
2018-08-01,7726.85,7761.56,7440.0,7602.01,11406.76843741,2018-08-01 00:00:00,7702.938150207969,7726.85,0,1,1.1329865393670915,50.383572095453076,1,,1,1.7369765777222779,24.313513049546934,0.6,1,1.64005296360297,40.20226026136095,1,1,1.0662440522723766,24.2866965048467,0.4,1,1.3745074060832931,24.010392594173986,0.5,1,1.9500869905539109,17.59127330089342,0.6,1,1.2028603212639237,17.849188764875663,0.4,1,1.5454460768041391,17.477054580551115,0.5
2018-08-02,7600.22,7709.98,7455.0,7536.37,5262.23613199,2018-08-02 00:00:00,7656.466642789446,7600.22,1,0.99159892739947,1.1234682371944453,50.800403308458144,1,,0.994959356439682,1.728221097921359,24.69502165259682,0.6,0.99159892739947,1.626274759587027,40.704625414252845,1,0.996639570959788,1.0626610147951672,24.5411256886422,0.4,0.9957994636997349,1.3687337378290572,24.32958969852504,0.5,0.994959356439682,1.9402572971229155,18.006666318443273,0.6,0.996639570959788,1.1988181945090297,18.125250736627148,0.4,0.9957994636997349,1.538954374458421,17.823695208390305,0.5
2018-08-03,7535.0,7542.92,7286.41,7416.98,9585.77930917,2018-08-03 00:00:00,7495.165357889536,7535.0,0,1,1.1234682371944453,50.800403308458144,1,,1,1.728221097921359,24.69502165259682,0.2,1,1.626274759587027,40.704625414252845,1,1,1.0626610147951672,24.5411256886422,0.4,1,1.3687337378290572,24.32958969852504,0.3,1,1.9402572971229155,18.006666318443273,0.2,1,1.1988181945090297,18.125250736627148,0.4,1,1.538954374458421,17.823695208390305,0.3
2018-08-04,7416.98,7494.48,6926.0,7009.99,6831.75139028,2018-08-04 00:00:00,7364.453820730556,7416.98,0,1,1.1234682371944453,50.800403308458144,1,,1,1.728221097921359,24.69502165259682,0.2,1,1.626274759587027,40.704625414252845,1,1,1.0626610147951672,24.5411256886422,0.4,1,1.3687337378290572,24.32958969852504,0.3,1,1.9402572971229155,18.006666318443273,0.2,1,1.1988181945090297,18.125250736627148,0.4,1,1.538954374458421,17.823695208390305,0.3
2018-08-05,7009.94,7086.8,6888.88,7032.61,6039.1351446,2018-08-05 00:00:00,7083.516107351838,7009.94,1,1.0032339791781384,1.127101510080832,50.64129283718489,1,,1.0006467958356278,1.7293389041305387,24.64631470619968,0.2,1.0032339791781384,1.6315340982974635,40.51286540748262,1,1.0012935916712553,1.064035664233274,24.44351271731072,0.4,1.0009701937534414,1.3700616747516234,24.256174739130206,0.3,1.0006467958356278,1.941512247462741,17.9536333716688,0.2,1.0012935916712553,1.2003689757407958,18.01933824289394,0.4,1.0009701937534414,1.540447458379352,17.743968270800593,0.3
2018-08-06,7028.89,7157.93,6835.06,6936.11,7317.64296455,2018-08-06 00:00:00,7016.8813810486545,7028.89,0,1,1.127101510080832,50.64129283718489,1,,1,1.7293389041305387,24.64631470619968,0.2,1,1.6315340982974635,40.51286540748262,1,1,1.064035664233274,24.44351271731072,0.4,1,1.3700616747516234,24.256174739130206,0.3,1,1.941512247462741,17.9536333716688,0.2,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.3
2018-08-07,6932.18,7155.0,6671.0,6717.68,10039.39296375,2018-08-07 00:00:00,6957.962358804327,6932.18,1,0.9690573528096501,1.0922260057066902,52.16858189869568,1,,0.99381147056193,1.718636839413927,25.112643205907425,0.2,1,1.6315340982974635,40.51286540748262,1,0.9876229411238601,1.0508660321707461,25.378679808882882,0.4,0.990717205842895,1.3573436742423657,24.959289077698582,0.3,1,1.941512247462741,17.9536333716688,0.2,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.3
2018-08-08,6717.67,6717.68,6121.0,6283.59,14668.56802221,2018-08-08 00:00:00,6782.127760536901,6717.67,1,0.9353823572756625,1.021648935895705,55.25933538456417,1,,1,1.718636839413927,25.112643205907425,0.0,1,1.6315340982974635,40.51286540748262,1,0.974152942910265,1.0237042378435657,27.307421331974073,0.4,0.9870764714551326,1.3398020045230992,25.929079847330094,0.2,1,1.941512247462741,17.9536333716688,0.0,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.2
2018-08-09,6283.89,6627.0,6190.01,6543.76,9484.88670496,2018-08-09 00:00:00,6412.590638184227,6283.89,1,1.0413549568818041,1.063899183588013,53.40908712852956,1,,1,1.718636839413927,25.112643205907425,0.0,1,1.6315340982974635,40.51286540748262,1,1.0165419827527216,1.0406383356898619,26.104941949396736,0.4,1.0082709913763608,1.3508834953485407,25.316439905508247,0.2,1,1.941512247462741,17.9536333716688,0.0,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.2
2018-08-10,6544.98,6584.05,5995.75,6139.99,14096.00988894,2018-08-10 00:00:00,6454.023336058578,6544.98,0,1,1.063899183588013,53.40908712852956,1,,1,1.718636839413927,25.112643205907425,0.0,1,1.6315340982974635,40.51286540748262,1,1,1.0406383356898619,26.104941949396736,0.4,1,1.3508834953485407,25.316439905508247,0.2,1,1.941512247462741,17.9536333716688,0.0,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.2
2018-08-11,6139.99,6494.13,6000.0,6239.98,6818.37504816,2018-08-11 00:00:00,6051.287796388037,6139.99,0,1,1.063899183588013,53.40908712852956,1,,1,1.718636839413927,25.112643205907425,0.0,1,1.6315340982974635,40.51286540748262,1,1,1.0406383356898619,26.104941949396736,0.4,1,1.3508834953485407,25.316439905508247,0.2,1,1.941512247462741,17.9536333716688,0.0,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.2
2018-08-12,6240.49,6493.77,6163.44,6310.82,7169.89323056,2018-08-12 00:00:00,6332.380898323715,6240.49,1,1.0112699483534144,1.0758892724402895,52.88400994672966,1,,1,1.718636839413927,25.112643205907425,0.0,1,1.6315340982974635,40.51286540748262,1,1.0045079793413658,1.0453295118089851,25.771824554275586,0.4,1.0022539896706828,1.3539283727933522,25.148103932485444,0.2,1,1.941512247462741,17.9536333716688,0.0,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.2
2018-08-13,6311.99,6544.37,6142.2,6252.63,8896.68083746,2018-08-13 00:00:00,6298.737937490361,6311.99,0,1,1.0758892724402895,52.88400994672966,1,,1,1.718636839413927,25.112643205907425,0.2,1,1.6315340982974635,40.51286540748262,1,1,1.0453295118089851,25.771824554275586,0.4,1,1.3539283727933522,25.148103932485444,0.3,1,1.941512247462741,17.9536333716688,0.2,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.3
2018-08-14,6252.63,6254.02,5880.0,6193.62,14235.27018218,2018-08-14 00:00:00,6372.316305804033,6252.63,1,0.9905623713541342,1.0657354290229273,53.328673164134734,1,,1,1.718636839413927,25.112643205907425,0.0,1,1.6315340982974635,40.51286540748262,1,0.9962249485416537,1.0413833391109781,26.052039736242357,0.4,0.9981124742708268,1.3513727981542472,25.28938881219027,0.2,1,1.941512247462741,17.9536333716688,0.0,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.2
2018-08-15,6194.3,6628.5,6186.02,6272.3,12501.11334781,2018-08-15 00:00:00,6126.477322437164,6194.3,0,1,1.0657354290229273,53.328673164134734,1,,1,1.718636839413927,25.112643205907425,0.0,1,1.6315340982974635,40.51286540748262,1,1,1.0413833391109781,26.052039736242357,0.4,1,1.3513727981542472,25.28938881219027,0.2,1,1.941512247462741,17.9536333716688,0.0,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.2
2018-08-16,6273.34,6477.57,6208.37,6313.51,7099.2611636,2018-08-16 00:00:00,6392.205658768772,6273.34,1,1.006403287562925,1.0725596394409582,53.029823237461436,1,,1.001280657512585,1.720837824593728,25.016738149831436,0.2,1,1.6315340982974635,40.51286540748262,1,1.001280657512585,1.0427169945076915,25.957337725390232,0.2,1.001280657512585,1.3531034438805063,25.193710106702795,0.2,1,1.941512247462741,17.9536333716688,0.2,1,1.2003689757407958,18.01933824289394,0.2,1,1.540447458379352,17.743968270800593,0.2
2018-08-17,6314.08,6584.49,6290.64,6580.15,6635.58158998,2018-08-17 00:00:00,6302.294788251182,6314.08,0,1,1.0725596394409582,53.029823237461436,1,,1,1.720837824593728,25.016738149831436,0.2,1,1.6315340982974635,40.51286540748262,1,1,1.0427169945076915,25.957337725390232,0.2,1,1.3531034438805063,25.193710106702795,0.2,1,1.941512247462741,17.9536333716688,0.2,1,1.2003689757407958,18.01933824289394,0.2,1,1.540447458379352,17.743968270800593,0.2
2018-08-18,6578.13,6615.0,6303.0,6399.28,3496.80232127,2018-08-18 00:00:00,6597.110283926279,6578.13,1,0.9728114220910805,1.043398268122055,54.30687554776544,1,,0.9891245688364322,1.702122971288695,25.832213452502728,0.4,1,1.6315340982974635,40.51286540748262,1,0.9891245688364322,1.031376997610841,26.762583602125044,0.4,0.9891245688364322,1.3383878605193973,26.00726076303925,0.4,1,1.941512247462741,17.9536333716688,0.4,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.4
2018-08-19,6397.37,6545.0,6312.0,6481.99,3138.71131829,2018-08-19 00:00:00,6498.379120032165,6397.37,1,1.0132273105979488,1.0571996210918673,53.70247839844501,1,,1.0052909242391794,1.7111287749755504,25.439797312892292,0.4,1,1.6315340982974635,40.51286540748262,1,1.0052909242391794,1.0368339351672322,26.37508998049065,0.4,1.0052909242391794,1.3454691692920429,25.61577078548713,0.4,1,1.941512247462741,17.9536333716688,0.4,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.4
2018-08-20,6481.63,6522.99,6223.9,6260.82,6254.82080784,2018-08-20 00:00:00,6411.606213622,6481.63,0,1,1.0571996210918673,53.70247839844501,1,,1,1.7111287749755504,25.439797312892292,0.4,1,1.6315340982974635,40.51286540748262,1,1,1.0368339351672322,26.37508998049065,0.4,1,1.3454691692920429,25.61577078548713,0.4,1,1.941512247462741,17.9536333716688,0.4,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.4
2018-08-21,6260.83,6513.28,6246.05,6479.27,5655.04172504,2018-08-21 00:00:00,6236.542887726956,6260.83,0,1,1.0571996210918673,53.70247839844501,1,,1,1.7111287749755504,25.439797312892292,0.0,1,1.6315340982974635,40.51286540748262,1,1,1.0368339351672322,26.37508998049065,0.4,1,1.3454691692920429,25.61577078548713,0.2,1,1.941512247462741,17.9536333716688,0.0,1,1.2003689757407958,18.01933824289394,0.4,1,1.540447458379352,17.743968270800593,0.2
2018-08-22,6478.99,6906.81,6250.0,6355.76,11955.65069577,2018-08-22 00:00:00,6494.353563923085,6478.99,1,0.9809800601636984,1.0370917479037391,54.58305447387646,1,,0.9923920240654793,1.6981105484346706,26.00704954060879,0.4,0.9809800601636984,1.6005024179069713,41.644307128466274,1,0.9923920240654793,1.0289457275403855,26.93522652410033,0.4,0.9923920240654793,1.3352328722314295,26.18168421125901,0.4,0.9923920240654793,1.9267412690074674,18.577840154492005,0.4,0.9923920240654793,1.1912365974608146,18.643045144638084,0.4,0.9923920240654793,1.5287277711876084,18.369770180665505,0.4
2018-08-23,6355.97,6575.99,6344.8,6525.01,4028.43387247,2018-08-23 00:00:00,6408.022688955456,6355.97,1,1.0265954685122807,1.0646736888294592,53.375169529212464,1,,1,1.6981105484346706,26.00704954060879,0.0,1.0265954685122807,1.6430685295662453,40.09231013618908,1,1.0106381874049122,1.0398918450194439,26.15794977116625,0.4,1.005319093702456,1.3423351009934281,25.789037672621202,0.2,1,1.9267412690074674,18.577840154492005,0.0,1.0106381874049122,1.2039091956281927,17.777554612193764,0.4,1.005319093702456,1.5368592174481022,17.93557133930344,0.2
2018-08-24,6525.99,6721.09,6445.32,6692.94,6374.54257854,2018-08-24 00:00:00,6528.292082946596,6525.99,1,1.025582325440278,1.0919105176247959,52.18239794251098,1,,1.0153493952641668,1.7241755184448453,24.871302497245686,0.6,1.025582325440278,1.6851020434102881,38.559732117717815,1,1.0102329301761113,1.0505329856602355,25.402329227113686,0.4,1.0127911627201391,1.3595051276951895,24.83979317787358,0.5,1.0153493952641668,1.9563155823172453,17.328059239761135,0.6,1.0102329301761113,1.2162287143654342,16.936178069631218,0.4,1.0127911627201391,1.5565174337764265,16.885871878769223,0.5
2018-08-25,6692.99,6800.0,6664.25,6732.4,4980.64928331,2018-08-25 00:00:00,6684.271784791264,6692.99,0,1,1.0919105176247959,52.18239794251098,1,,1,1.7241755184448453,24.871302497245686,0.6,1,1.6851020434102881,38.559732117717815,1,1,1.0505329856602355,25.402329227113686,0.4,1,1.3595051276951895,24.83979317787358,0.5,1,1.9563155823172453,17.328059239761135,0.6,1,1.2162287143654342,16.936178069631218,0.4,1,1.5565174337764265,16.885871878769223,0.5
2018-08-26,6732.99,6775.34,6558.95,6700.46,3475.7202496,2018-08-26 00:00:00,6753.884340483963,6732.99,1,0.995168565525866,1.086635023507274,52.41342555356196,1,,0.9971011393155196,1.7191773738212819,25.089090124712644,0.6,0.995168565525866,1.676960583305322,38.856576746064306,1,0.9980674262103464,1.048502753146982,25.546494730418573,0.4,0.997584282762933,1.3562209477243352,25.021358985035313,0.5,0.9971011393155196,1.9506444959892295,17.56771367854068,0.6,0.9980674262103464,1.2138782626298275,17.09670503476231,0.4,0.997584282762933,1.5527573277818574,17.086652110715477,0.5
2018-08-27,6700.13,6944.47,6641.35,6904.51,5863.68824836,2018-08-27 00:00:00,6717.750681132936,6700.13,1,1.0305038857455004,1.119781614111399,50.96185012362806,1,,1.0183023314473003,1.7506423279336583,23.718045823156295,0.6,1.0305038857455004,1.7281143973381754,36.991464749037476,1,1.0122015542982001,1.0612961164213173,24.63804624318044,0.4,1.0152519428727502,1.3769059521418539,23.87778903559863,0.5,1.0183023314473003,1.9863458380906764,16.059010652326574,0.6,1.0122015542982001,1.2286894641627102,16.085155979744254,0.4,1.0152519428727502,1.5764398938404305,15.82206246531965,0.5
2018-08-28,6911.7,7125.28,6861.17,7080.94,8222.24765235,2018-08-28 00:00:00,6871.512801787267,6911.7,0,1,1.119781614111399,50.96185012362806,1,,1,1.7506423279336583,23.718045823156295,0.6,1,1.7281143973381754,36.991464749037476,1,1,1.0612961164213173,24.63804624318044,0.4,1,1.3769059521418539,23.87778903559863,0.5,1,1.9863458380906764,16.059010652326574,0.6,1,1.2286894641627102,16.085155979744254,0.4,1,1.5764398938404305,15.82206246531965,0.5
2018-08-29,7079.46,7124.06,6890.0,7032.96,5730.97892652,2018-08-29 00:00:00,7098.997972274421,7079.46,1,0.9934317024179811,1.112426555243042,51.28394728488771,1,,0.9934317024179811,1.7391435881641115,24.21908839832774,1.0,0.9934317024179811,1.716763627720687,37.40532355877292,1,0.9973726809671924,1.0585077529351987,24.8360461386353,0.4,0.9954021916925867,1.3705752025165692,24.227784369549425,0.7,0.9934317024179811,1.9732989275252921,16.610360049691174,1.0,0.9973726809671924,1.2254613049481053,16.305627046573754,0.4,0.9954021916925867,1.5691917254003933,16.209096485817515,0.7
2018-08-30,7034.47,7055.97,6792.85,6984.01,6875.26197217,2018-08-30 00:00:00,7074.5965162642715,7034.47,1,0.9928267516955791,1.104446843341852,51.63339962742447,1,,0.9928267516955791,1.7266682793691688,24.762683693981906,1.0,0.9928267516955791,1.704448855939048,37.85433071542073,1,0.9971307006782316,1.0554705773576152,25.051714020471145,0.4,0.9949787261869054,1.3636931691432959,24.60825741165477,0.7,0.9928267516955791,1.9591439643393058,17.20853464307099,1.0,0.9971307006782316,1.2219450896569644,16.545771254124848,0.4,0.9949787261869054,1.5613123840819156,16.629833555408812,0.7
2018-08-31,6984.34,7101.03,6879.0,7017.35,5790.38050638,2018-08-31 00:00:00,6984.376549816383,6984.34,1,1.004726287666408,1.1096667768357418,51.404805160617485,1,,1.004726287666408,1.7348290103619293,24.407090493871134,1.0,1.004726287666408,1.712504571544896,37.56061240516035,1,1.0018905150665631,1.0574659603864238,24.910023156613764,0.4,1.0033084013664857,1.3682048134875568,24.35883126745374,0.7,1.004726287666408,1.9684034422946803,16.817238361470693,1.0,1.0018905150665631,1.2242551952594736,16.387999777312373,0.4,1.0033084013664857,1.5664778321069233,16.35401158281939,0.7
2018-09-01,7015.78,7300.18,7015.22,7185.01,4590.45724112,2018-09-01 00:00:00,6982.185107021921,7015.78,0,1,1.1096667768357418,51.404805160617485,1,,1,1.7348290103619293,24.407090493871134,1.0,1,1.712504571544896,37.56061240516035,1,1,1.0574659603864238,24.910023156613764,0.4,1,1.3682048134875568,24.35883126745374,0.7,1,1.9684034422946803,16.817238361470693,1.0,1,1.2242551952594736,16.387999777312373,0.4,1,1.5664778321069233,16.35401158281939,0.7
2018-09-02,7195.8,7334.5,7130.63,7290.31,3297.68658519,2018-09-02 00:00:00,7180.4021996176325,7195.8,0,1,1.1096667768357418,51.404805160617485,1,,1,1.7348290103619293,24.407090493871134,1.0,1,1.712504571544896,37.56061240516035,1,1,1.0574659603864238,24.910023156613764,0.4,1,1.3682048134875568,24.35883126745374,0.7,1,1.9684034422946803,16.817238361470693,1.0,1,1.2242551952594736,16.387999777312373,0.4,1,1.5664778321069233,16.35401158281939,0.7
2018-09-03,7291.94,7340.08,7184.0,7258.99,2829.87707292,2018-09-03 00:00:00,7351.917753542789,7291.94,1,0.9954813122433811,1.1046525391573274,51.62439167256871,1,,0.9954813122433811,1.7269898597529796,24.748671248543676,1.0,0.9954813122433811,1.7047662981043024,37.842756501415934,1,0.9981925248973524,1.055554616991128,25.04574642021657,0.4,0.9968369185703667,1.3638770702500795,24.598090443587417,0.7,0.9954813122433811,1.959508841759897,17.19311528804846,1.0,0.9981925248973524,1.2220423844747552,16.539126385997438,0.4,0.9968369185703667,1.5615229351662536,16.618590655445097,0.7
2018-09-04,7261.29,7411.85,7231.0,7361.0,4531.14780379,2018-09-04 00:00:00,7224.31701135108,7261.29,0,1,1.1046525391573274,51.62439167256871,1,,1,1.7269898597529796,24.748671248543676,1.0,1,1.7047662981043024,37.842756501415934,1,1,1.055554616991128,25.04574642021657,0.4,1,1.3638770702500795,24.598090443587417,0.7,1,1.959508841759897,17.19311528804846,1.0,1,1.2220423844747552,16.539126385997438,0.4,1,1.5615229351662536,16.618590655445097,0.7
2018-09-05,7353.48,7387.0,6650.0,6679.3,12408.79698551,2018-09-05 00:00:00,7369.886581327174,7353.48,1,0.9083182384394872,1.0033760484550904,56.05955266058902,1,,0.9083182384394872,1.5686563872136836,31.64784562824645,1.0,0.9083182384394872,1.5484703208451056,43.541442079111846,1,0.9633272953757949,1.0168445743074965,27.79452162207573,0.4,0.9358227669076411,1.2763472136033167,29.43717636879827,0.7,0.9083182384394872,1.7798576193539495,24.784996347778474,1.0,0.9633272953757949,1.1772267850706533,19.599862351721864,0.4,0.9358227669076411,1.4613087137770244,21.969778798519993,0.7
