,Open,Close,Volume,ADX_14,DMP_14,DMN_14,MACD_14_24_9,MACDh_14_24_9,MACDs_14_24_9,RSI_14,target,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,Datetime,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2020-04-29,7762.07,8790.32,26396.09715679,20.17920216947367,41.54583186012933,11.178793977437184,214.73220848965957,97.50565578151681,117.22655270814276,74.57793520701924,8627.32,7791.153471678584,7762.07,1,1.132471106289946,2.2190096558125703,0.0,2020-04-29,,1.1059768850319567,1.4615077486040093,17.321611048859932,0.8,1.132471106289946,1.8630940783615837,12.015056407407137,1,1.0529884425159783,1.2803413910757941,0.0,0.4,1.0794826637739676,1.3833094649317257,7.221791812005174,0.6,1.1059768850319567,1.6496669054263597,12.101099617364628,0.8,1.0529884425159783,1.1917059975807887,5.013922047031729,0.4,1.0794826637739676,1.4155521534025874,7.505947662293848,0.6
2020-04-30,8789.79,8627.32,24057.73933525,23.30517608952357,42.56075761884662,9.360702793384185,254.60240313645045,109.90068034264613,144.70172279380432,70.74980888816907,8832.44,8676.347903057702,8789.79,0,1,2.2190096558125703,0.0,2020-04-30,,1,1.4615077486040093,17.321611048859932,1.0,1,1.8630940783615837,12.015056407407137,1,1,1.2803413910757941,0.0,0.4,1,1.3833094649317257,7.221791812005174,0.7,1,1.6496669054263597,12.101099617364628,1.0,1,1.1917059975807887,5.013922047031729,0.4,1,1.4155521534025874,7.505947662293848,0.7
2020-05-01,8629.72,8832.44,11379.68574201,26.207866158141332,39.6087034025519,8.711435635215576,294.6162127013695,119.9315919260521,174.68462077531737,72.65221465630043,8983.79,8690.219693843956,8629.72,1,1.0234909127990248,2.2711362181374573,0.0,2020-05-01,,1.0234909127990248,1.4958398996815652,15.379420223644843,1.0,1.0234909127990248,1.9068598588927552,9.948209769846418,1,1.0093963651196098,1.2923719462640915,0.0,0.4,1.0164436389593174,1.4060561063420696,5.696180453269398,0.7,1.0234909127990248,1.6884190868491675,10.036274213345969,1.0,1.0093963651196098,1.2029037022492866,4.121398177305922,0.4,1.0164436389593174,1.4388289819412239,5.9850088597684,0.7
2020-05-02,8836.0,8983.79,5524.26706572,28.90322122185783,37.98838638048867,8.355067306192248,331.4499839256496,125.41229052026577,206.0376934053838,73.99612888412813,8915.98,8846.867079477139,8836.0,1,1.0167258940697148,2.309123001939917,0.0,2020-05-02,,1.0167258940697148,1.5208591593888918,13.964065370187678,1.0,1.0167258940697148,1.9387537948983868,8.442013065668688,1,1.0066903576278858,1.3010183767728452,0.0,0.4,1.0117081258488003,1.4225183881855967,4.592059465993718,0.7,1.0167258940697148,1.7166594056410913,8.531550465721523,1.0,1.0066903576278858,1.2109515582092423,3.479936042250425,0.4,1.0117081258488003,1.4556749727366929,4.884269511824727,0.7
2020-05-03,8982.56,8915.98,9218.274909,31.56872730089807,38.018567752768654,7.7262255189401055,353.66677768660156,118.1032674249742,235.56351026162736,72.28226184795092,8882.87,9015.753183055487,8982.56,1,0.9925878591403787,2.292007456987347,0.7412140859621265,2020-05-03,,0.9925878591403787,1.509586337071856,14.601775836653019,1.0,0.9925878591403787,1.9243834786784748,9.12065376164931,1,0.9970351436561515,1.2971610441850068,0.2964856343848448,0.4,0.9948115013982651,1.4151376535175537,5.087083432048807,0.7,0.9925878591403787,1.7039352843184858,9.209527497880753,1.0,0.9970351436561515,1.2073612607997923,3.7661041661842245,0.4,0.9948115013982651,1.448122205176068,5.37777734646562,0.7
2020-05-04,8924.14,8882.87,10018.97499887,33.251435119784915,35.376937343062956,10.233459531051718,365.8426556166769,104.22331628403958,261.6193393326373,71.4125155733932,9034.85,8955.1488535826,8924.14,1,0.9953754647506652,2.2814079877107707,1.2002398402277747,2020-05-04,,0.9953754647506652,1.5026052018441531,14.99670293452701,1.0,0.9953754647506652,1.9154840994480886,9.540928501765066,1,0.998150185900266,1.2947615373958477,0.48091860105139256,0.4,0.9967628253254657,1.4105566057446068,5.394333121848763,0.7,0.9953754647506652,1.6960553755335697,9.629391238270566,1.0,0.998150185900266,1.2051278669160923,3.9441189835699464,0.4,0.9967628253254657,1.4434343806478414,5.6840860092877845,0.7
2020-05-05,8889.24,9034.85,9592.13446226,34.97698030113911,35.66713822306718,9.650630001558948,379.75416729301287,94.50786236830044,285.24630492471243,73.01744471044611,9154.32,8919.502994911963,8889.24,1,1.0163804779711203,2.318778540996605,0.0,2020-05-05,,1.0163804779711203,1.527218593252252,13.604308299473441,1.0,1.0163804779711203,1.9468606445431293,8.059165673800228,1,1.006552191188448,1.3032450625323142,0.0,0.4,1.0114663345797843,1.4267305197297995,4.309552892280257,0.7,1.0163804779711203,1.7238375732502975,8.149077472212324,1.0,1.006552191188448,1.213024095106653,3.3147424863754806,0.4,1.0114663345797843,1.4599852822003132,4.60262818327212,0.7
2020-05-06,9040.0,9154.32,15110.94181329,36.8857952781098,37.563720349983505,8.897169886490142,393.1673014851531,86.33679724835247,306.8305042368006,74.24165219537278,10000.0,9044.123597056187,9040.0,1,1.012646017699115,2.348101855466376,0.0,2020-05-06,,1.012646017699115,1.5465318266129375,12.511746853101293,1.0,1.012646017699115,1.9714806787117323,6.896480255639704,1,1.005058407079646,1.3098374065831413,0.0,0.4,1.0088522123893804,1.4393602413128588,3.4624807308479486,0.7,1.012646017699115,1.7456372537120202,6.987529080245884,1.0,1.005058407079646,1.2191600647771217,2.8256690952711727,0.4,1.0088522123893804,1.4729093820037198,3.758150386561758,0.7
2020-05-07,9163.63,10000.0,25012.90031203,39.185830542574976,41.358545668546455,7.561500915817665,444.7711892651769,110.352548022701,334.41864124247587,80.86108919126481,9801.35,9163.820372710403,9163.63,1,1.0912705990966463,2.562414518554739,0.0,2020-05-07,,1.0912705990966463,1.687684712949931,4.526641574464798,1.0,1.0912705990966463,2.151418901365215,0.0,1,1.0365082396386585,1.3576572645103575,0.0,0.4,1.0638894193676525,1.5313201313912215,0.0,0.7,1.0912705990966463,1.9049626116637406,0.0,1.0,1.0365082396386585,1.2636694525798873,0.0,0.4,1.0638894193676525,1.5670127072011053,0.0,0.7
2020-05-08,10008.19,9801.35,19203.48379461,41.32157757386406,39.38612290210576,7.200886771540258,470.5777964362878,108.92732415504958,361.65047228123825,75.92529832646183,9546.56,9896.871343043773,10008.19,0,1,2.562414518554739,0.0,2020-05-08,,1,1.687684712949931,4.526641574464798,1.0,1,2.151418901365215,0.0,1,1,1.3576572645103575,0.0,0.4,1,1.5313201313912215,0.0,0.7,1,1.9049626116637406,0.0,1.0,1,1.2636694525798873,0.0,0.4,1,1.5670127072011053,0.0,0.7
2020-05-09,9809.04,9546.56,11278.63371513,42.49932023152656,37.041199754173256,9.902854074546177,472.5459680587337,88.71639662199635,383.82957143673735,70.02155576299239,8731.17,9852.285557334555,9809.04,1,0.973241010333325,2.4938468949309947,2.675898966667508,2020-05-09,,0.973241010333325,1.6425239751554985,7.0814121860164505,1.0,0.973241010333325,2.0938491052148938,2.675898966667506,1,0.98929640413333,1.34312544982559,1.0703595866669953,0.4,0.9812687072333275,1.502636525690633,1.8731292766672496,0.7,0.973241010333325,1.8539877368228284,2.6758989666674986,1.0,0.98929640413333,1.250143645450416,1.0703595866670035,0.4,0.9812687072333275,1.5376605334134252,1.8731292766672574,0.7
2020-05-10,9527.31,8731.17,31639.42874341,39.92732029886548,30.01143804786558,26.352663208334093,425.5872999064013,33.40618277573117,392.18111713067015,55.22275134489271,8571.98,9600.467796841811,9527.31,1,0.9164360139430753,2.285451107774876,10.808688788419644,2020-05-10,,0.9164360139430753,1.50526812459744,14.846059762533304,1.0,0.9164360139430753,1.918878727781412,10.808688788419635,1,0.9665744055772301,1.2982306832808195,4.37714162351353,0.4,0.9415052097601527,1.4147401173136267,7.6130399965212066,0.7,0.9164360139430753,1.6990611314332562,10.808688788419623,1.0,0.9665744055772301,1.2083568509873872,4.37714162351355,0.4,0.9415052097601527,1.4477154030513153,7.613039996521214,0.7
2020-05-11,8740.88,8571.98,34465.18657226,37.539034647108764,26.311312601660283,23.103629971175714,375.1158573006069,-13.652207864050638,388.7680651646575,52.87330040745173,8825.46,8856.17092622906,8740.88,1,0.9806770027731762,2.2412893423573004,12.532132247617794,2020-05-11,,0.9884062016639057,1.4878163495191064,15.833317373170319,0.6,0.9806770027731762,1.8818002394458806,12.532132247617787,1,0.9922708011092705,1.2881964001236943,5.116229714405458,0.4,0.9903385013865881,1.4010716076318628,8.505636482492166,0.5,0.9884062016639057,1.6793625593147228,11.842754863938515,0.6,0.9922708011092705,1.1990172205551302,5.116229714405469,0.4,0.9903385013865881,1.43372830269212,8.505636482492166,0.5
2020-05-12,8574.19,8825.46,14010.2612055,35.32134082762038,24.830947327137515,21.80373999447444,344.3909912517138,-35.50165913035505,379.89265038206884,56.07769549517662,9315.5,8521.876971199286,8574.19,0,1,2.2412893423573004,12.532132247617794,2020-05-12,,1,1.4878163495191064,15.833317373170319,0.6,1,1.8818002394458806,12.532132247617787,1,1,1.2881964001236943,5.116229714405458,0.4,1,1.4010716076318628,8.505636482492166,0.5,1,1.6793625593147228,11.842754863938515,0.6,1,1.1990172205551302,5.116229714405469,0.4,1,1.43372830269212,8.505636482492166,0.5
2020-05-13,8816.99,9315.5,12762.85161682,34.005334031923255,28.32797118472146,20.13847645145793,342.35499414871265,-30.030124986684996,372.38511913539764,61.52443443024132,9793.5,8775.15745816604,8816.99,0,1,2.2412893423573004,12.532132247617794,2020-05-13,,1,1.4878163495191064,15.833317373170319,0.6,1,1.8818002394458806,12.532132247617787,1,1,1.2881964001236943,5.116229714405458,0.4,1,1.4010716076318628,8.505636482492166,0.5,1,1.6793625593147228,11.842754863938515,0.6,1,1.1990172205551302,5.116229714405469,0.4,1,1.43372830269212,8.505636482492166,0.5
2020-05-14,9323.73,9793.5,19936.18545561,33.53788032983811,32.39004233781466,18.433420306302033,362.5731725209989,-7.849557291518977,370.4227298125179,65.95885291740008,9306.21,9268.092116665397,9323.73,0,1,2.2412893423573004,12.532132247617794,2020-05-14,,1,1.4878163495191064,15.833317373170319,1.0,1,1.8818002394458806,12.532132247617787,1,1,1.2881964001236943,5.116229714405458,0.4,1,1.4010716076318628,8.505636482492166,0.7,1,1.6793625593147228,11.842754863938515,1.0,1,1.1990172205551302,5.116229714405469,0.4,1,1.43372830269212,8.505636482492166,0.7
2020-05-15,9809.91,9306.21,17324.14460144,32.77799639073397,29.532803647089892,18.527281872805194,348.8375529029454,-17.26814152765803,366.1056944306034,58.55042588260435,9389.07,9766.004143558355,9809.91,0,1,2.2412893423573004,12.532132247617794,2020-05-15,,1,1.4878163495191064,15.833317373170319,1.0,1,1.8818002394458806,12.532132247617787,1,1,1.2881964001236943,5.116229714405458,0.4,1,1.4010716076318628,8.505636482492166,0.7,1,1.6793625593147228,11.842754863938515,1.0,1,1.1990172205551302,5.116229714405469,0.4,1,1.43372830269212,8.505636482492166,0.7
2020-05-16,9307.43,9389.07,6170.09609719,32.072389875851556,28.167155274857496,17.670548030876834,338.5839516298529,-22.017394240600424,360.6013458704533,59.38578476145649,9665.7,9384.000056951398,9307.43,1,1.0087714868658695,2.2609487823864005,11.764908994442173,2020-05-16,,1.0070171894926956,1.4982566387740126,15.242703812206281,0.8,1.0087714868658695,1.89830642553037,11.764908994442159,1,1.0035085947463478,1.2927161592454324,4.783321016467754,0.4,1.0052628921195217,1.4084452963545542,8.024111517755216,0.6,1.0070171894926956,1.6911469646203725,11.224138769664751,0.8,1.0035085947463478,1.2032240860759504,4.7833210164677595,0.4,1.0052628921195217,1.4412738600778936,8.024111517755216,0.6
2020-05-17,9377.79,9665.7,9515.79358021,31.86532433565545,29.959808640574355,16.427128404756736,341.5504513973883,-15.240715578452011,356.7911669758403,62.129818448340785,9721.91,9389.42794962719,9377.79,1,1.0307012633040407,2.3303627662713957,9.055980232824545,2020-05-17,,1.0307012633040407,1.5442550103380406,12.64054774500626,1.0,1.0307012633040407,1.9565868309323302,9.05598023282454,1,1.0122805053216162,1.308591366918385,3.6140120835038716,0.4,1.0214908843128285,1.4387140312794573,6.0474683388136805,0.7,1.0307012633040407,1.7430673128670118,8.498607678989249,1.0,1.0122805053216162,1.218000285868103,3.6140120835038703,0.4,1.0214908843128285,1.4722481098679314,6.047468338813675,0.7
2020-05-18,9672.95,9721.91,12362.32763823,31.77456401344469,28.92388252054225,15.371769583151925,343.27040239713097,-10.816611662967489,354.08701406009845,62.681557688325015,9787.65,9637.73457558487,9672.95,0,1,2.3303627662713957,9.055980232824545,2020-05-18,,1,1.5442550103380406,12.64054774500626,1.0,1,1.9565868309323302,9.05598023282454,1,1,1.308591366918385,3.6140120835038716,0.4,1,1.4387140312794573,6.0474683388136805,0.7,1,1.7430673128670118,8.498607678989249,1.0,1,1.218000285868103,3.6140120835038703,0.4,1,1.4722481098679314,6.047468338813675,0.7
2020-05-19,9730.0,9787.65,12149.68534917,31.69028657139184,27.278755189114776,14.497456867502898,344.48635903535614,-7.680524019793893,352.16688305515004,63.35401342236242,9516.51,9713.765042327163,9730.0,0,1,2.3303627662713957,9.055980232824545,2020-05-19,,1,1.5442550103380406,12.64054774500626,1.0,1,1.9565868309323302,9.05598023282454,1,1,1.308591366918385,3.6140120835038716,0.4,1,1.4387140312794573,6.0474683388136805,0.7,1,1.7430673128670118,8.498607678989249,1.0,1,1.218000285868103,3.6140120835038703,0.4,1,1.4722481098679314,6.047468338813675,0.7
2020-05-20,9776.3,9516.51,12351.42817701,30.642554960101474,24.764745370811344,17.5601782444198,327.3205606318588,-19.877057938633016,347.19761857049184,58.6591342708017,9062.47,9765.670518514122,9776.3,0,1,2.3303627662713957,9.055980232824545,2020-05-20,,1,1.5442550103380406,12.64054774500626,1.0,1,1.9565868309323302,9.05598023282454,1,1,1.308591366918385,3.6140120835038716,0.4,1,1.4387140312794573,6.0474683388136805,0.7,1,1.7430673128670118,8.498607678989249,1.0,1,1.218000285868103,3.6140120835038703,0.4,1,1.4722481098679314,6.047468338813675,0.7
2020-05-21,9505.61,9062.47,16879.82890788,28.947471962743652,22.448619811190483,19.546193242645764,285.92681139139495,-49.016645743277536,334.9434571346725,51.74407200858605,9171.96,9538.233288698415,9505.61,1,0.9533812138305694,2.221724082773387,13.295680043738964,2020-05-21,,0.9627049710644555,1.4866619750436239,15.898621044649566,0.8,0.9533812138305694,1.865373127839172,13.295680043738962,1,0.9813524855322278,1.2841893904713726,5.411371187667256,0.4,0.9720287282983416,1.3984713702095515,8.675440128967377,0.6,0.9627049710644555,1.6780595669970348,11.91115475324395,0.8,0.9813524855322278,1.1952876079156267,5.411371187667256,0.4,0.9720287282983416,1.4310674579745626,8.675440128967375,0.6
2020-05-22,9062.25,9171.96,7261.28419694,27.373466322339965,21.47506775100721,18.698513658770757,255.71177600882584,-63.385344900677296,319.09712090950313,53.17751340978405,9183.46,9072.867282231495,9062.25,1,1.0121062650004138,2.248620863277243,12.246014569667796,2020-05-22,,1.0048425060001656,1.4938611445779906,15.491359612436085,0.4,1,1.865373127839172,13.295680043738962,1,1.0048425060001656,1.2904080853000792,4.953325185096098,0.4,1.0048425060001656,1.405243476210851,8.233200399829423,0.4,1,1.6780595669970348,11.91115475324395,0.4,1,1.1952876079156267,5.411371187667256,0.4,1,1.4310674579745626,8.675440128967375,0.4
2020-05-23,9171.96,9183.46,3477.27850858,26.00635972726193,21.390217506574206,18.135666497840088,229.5060621863613,-71.67284697851346,301.17890916487477,53.3343094306058,8718.77,9122.879156659386,9171.96,0,1,2.248620863277243,12.246014569667796,2020-05-23,,1,1.4938611445779906,15.491359612436085,0.4,1,1.865373127839172,13.295680043738962,1,1,1.2904080853000792,4.953325185096098,0.4,1,1.405243476210851,8.233200399829423,0.4,1,1.6780595669970348,11.91115475324395,0.4,1,1.1952876079156267,5.411371187667256,0.4,1,1.4310674579745626,8.675440128967375,0.4
2020-05-24,9183.93,8718.77,8855.47763284,24.55407422576422,19.624638978393435,21.985764176980567,181.37984170192976,-95.83925397035603,277.2190956722858,46.55075298583302,8903.56,9162.672391299213,9183.93,0,1,2.248620863277243,12.246014569667796,2020-05-24,,1,1.4938611445779906,15.491359612436085,0.4,1,1.865373127839172,13.295680043738962,1,1,1.2904080853000792,4.953325185096098,0.2,1,1.405243476210851,8.233200399829423,0.3,1,1.6780595669970348,11.91115475324395,0.4,1,1.1952876079156267,5.411371187667256,0.2,1,1.4310674579745626,8.675440128967375,0.3
2020-05-25,8710.12,8903.56,8919.92378955,23.291850330535823,18.707172833505833,21.472731411199973,150.92795025752275,-101.03291633181044,251.9608665893332,49.31170146392318,8840.91,8757.725393492463,8710.12,1,1.0222086492493787,2.2985596953246024,10.297117087010456,2020-05-25,,1.0088834596997516,1.507131799852874,14.740630511272363,0.4,1.0222086492493787,1.9068005453545687,11.370094213424457,1,1.0088834596997516,1.3018713735220762,4.108981879782499,0.4,1.0088834596997516,1.417726900000109,7.417993733806126,0.4,1.0088834596997516,1.6929665415342356,11.128621046496736,0.4,1.0088834596997516,1.2059058972101577,4.5710969155581305,0.4,1.0088834596997516,1.4437802880651056,7.864162081755502,0.4
2020-05-26,8903.22,8840.91,5923.00523696,22.045319394560472,18.26677889424526,20.532838428316005,121.69641067643352,-104.21156473031976,225.90797540675328,48.39889346557615,9210.0,8848.578568840021,8903.22,0,1,2.2985596953246024,10.297117087010456,2020-05-26,,1,1.507131799852874,14.740630511272363,0.4,1,1.9068005453545687,11.370094213424457,1,1,1.3018713735220762,4.108981879782499,0.4,1,1.417726900000109,7.417993733806126,0.4,1,1.6929665415342356,11.128621046496736,0.4,1,1.2059058972101577,4.5710969155581305,0.4,1,1.4437802880651056,7.864162081755502,0.4
2020-05-27,8835.79,9210.0,6867.67101935,20.628563706452738,20.220282427171764,19.345584084395714,116.77583473656341,-87.3057125361519,204.0815472727153,53.822137666270415,9577.38,8824.295458873079,8835.79,0,1,2.2985596953246024,10.297117087010456,2020-05-27,,1,1.507131799852874,14.740630511272363,0.4,1,1.9068005453545687,11.370094213424457,1,1,1.3018713735220762,4.108981879782499,0.4,1,1.417726900000109,7.417993733806126,0.4,1,1.6929665415342356,11.128621046496736,0.4,1,1.2059058972101577,4.5710969155581305,0.4,1,1.4437802880651056,7.864162081755502,0.4
2020-05-28,9209.99,9577.38,11523.40889483,20.214645766343374,24.21686279012627,17.96040772292609,131.20048661664987,-58.30484852485239,189.50533514150226,58.49776167708135,9421.04,9151.639819019394,9209.99,0,1,2.2985596953246024,10.297117087010456,2020-05-28,,1,1.507131799852874,14.740630511272363,0.8,1,1.9068005453545687,11.370094213424457,1,1,1.3018713735220762,4.108981879782499,0.4,1,1.417726900000109,7.417993733806126,0.6,1,1.6929665415342356,11.128621046496736,0.8,1,1.2059058972101577,4.5710969155581305,0.4,1,1.4437802880651056,7.864162081755502,0.6
