,Open,High,Low,Close,Volume,Datetime,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,rate,up,down,au,ad,rsi,rsi_shift_1,noise,noise_ma,ma5,ma10,ma20,ma50,ma100,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2021-09-13,46039.42,46895.82,43400.0,44974.34,2308.42207379,2021-09-13 00:00:00,46020.35481335637,46039.42,0,1,7.73215732868346,30.244470815698076,0.6,0,1060.6600000000035,518.9378571428564,663.8735714285712,43.87325355569295,41.98531204959783,0.498445554250302,0.5798411266609481,45699.824,47992.095,48125.254,45410.855200000005,39874.9893,,1,7.714669536073063,28.79376869847825,0.6,1,7.48871163188636,30.196022580149616,1,1,1.9055873670405241,14.377940219194798,0.4,1,3.9898347788039845,21.334646659391527,0.5,1,7.73215732868346,30.244470815698076,0.6,1,2.32180966370261,10.36700941652944,0.4,1,4.37807729705048,20.635645249583458,0.5
2021-09-14,44983.77,47273.38,44704.18,47103.18,1643.95662405,2021-09-14 00:00:00,44386.99630619142,44983.77,0,1,7.73215732868346,30.244470815698076,0.2,2128.840000000004,0,660.0942857142857,663.8735714285712,49.85727426485862,43.87325355569295,0.6953279713441942,0.5808766919473652,45482.492,47487.121999999996,47990.902500000004,45601.752,39969.5011,,1,7.714669536073063,28.79376869847825,0.2,1,7.48871163188636,30.196022580149616,1,1,1.9055873670405241,14.377940219194798,0.4,1,3.9898347788039845,21.334646659391527,0.3,1,7.73215732868346,30.244470815698076,0.2,1,2.32180966370261,10.36700941652944,0.4,1,4.37807729705048,20.635645249583458,0.3
2021-09-15,47123.81,48465.77,46702.26,48150.94,1307.24871087,2021-09-15 00:00:00,47477.90168267062,47123.81,1,1.0130778474830453,7.833277302942893,29.332218643926662,0.6,1047.760000000002,0,613.6914285714286,663.8735714285712,48.03602388695908,49.85727426485862,0.17507157859079536,0.555158082696585,45633.632,47202.971,47895.9735,45798.7994,40082.6323,,1.0130778474830453,7.815560807647922,27.8625444656745,0.6,1.021796412471742,7.651938679496887,28.6745462961384,1,1.0087185649886967,1.9222013543417065,13.631438726529769,0.4,1.0108982062358711,4.033316821070442,20.477335415067895,0.5,1.0130778474830453,7.833277302942893,29.332218643926662,0.6,1.0087185649886967,2.3420525121469855,9.58553836299621,0.4,1.0108982062358711,4.425790486350322,19.770716143736582,0.5
2021-09-16,48188.12,48505.0,47035.0,47760.64,1886.04173385,2021-09-16 00:00:00,48204.86747660364,48188.12,1,0.9911289338534062,7.763787781843874,29.959117206769427,1.0,0,390.3000000000029,583.5985714285713,691.7521428571428,45.75984981162044,48.03602388695908,0.4175665705374262,0.5508119492817339,46299.615999999995,46840.854999999996,47962.4865,45973.62300000001,40228.8384,,0.9911289338534062,7.746228450750551,28.502480605366475,1.0,0.9911289338534062,7.5840578253213895,29.307279113881172,1,0.9964515735413625,1.9153805641971315,13.937911214547006,0.4,0.9937902536973843,4.008270946853522,20.971150987448326,0.7,0.9911289338534062,7.763787781843874,29.959117206769427,1.0,0.9964515735413625,2.3337419110453648,9.906367430912418,0.4,0.9937902536973843,4.398307450241556,20.268919642524523,0.7
2021-09-17,47773.44,48179.0,46712.14,47305.18,1558.52317573,2021-09-17 00:00:00,47845.92759692742,47773.44,1,0.9921586555207245,7.702909247382445,30.508331896383712,0.8,0,455.4599999999991,530.0092857142855,724.2849999999999,42.25557684116053,45.75984981162044,0.7091982384584636,0.5560160079480794,46821.712,46346.256,47896.134000000005,46128.5958,40372.4409,,0.9921586555207245,7.685487605053051,29.063117284353478,0.8,0.9901983194009055,7.509721312872526,30.000186584687842,1,0.9960793277603622,1.907870984790742,14.275332456933377,0.4,0.9941189916405433,3.984698271908109,21.435920309129383,0.6,0.9921586555207245,7.702909247382445,30.508331896383712,0.8,0.9960793277603622,2.32459207392025,10.259595035094168,0.4,0.9941189916405433,4.372440967359225,20.737818792615347,0.6
2021-09-18,47316.21,48834.0,47052.9,48326.74,1452.50623073,2021-09-18 00:00:00,47588.58223304723,47316.21,1,1.0170855611639225,7.8345177744687415,29.32102775061638,0.8,1021.5599999999977,0,602.9778571428568,718.4364285714286,45.63125006756829,42.25557684116053,0.6807749464804982,0.5470146898164638,47077.06999999999,46388.447,47814.5895,46274.0158,40471.456600000005,,1.0170855611639225,7.816798473603753,27.85112083593731,0.8,1.021356951454903,7.670106066391395,28.505203967724757,1,1.0085427805819611,1.9241695079924994,13.543005431651393,0.4,1.012814170872942,4.035758876441456,20.429186767495146,0.6,1.0170855611639225,7.8345177744687415,29.32102775061638,0.8,1.0085427805819611,2.3444505539503164,9.492962446142649,0.4,1.012814170872942,4.428470173046818,19.722139658861828,0.6
2021-09-19,48307.05,48389.52,46860.0,47245.25,999.59599085,2021-09-19 00:00:00,48289.305742076736,48307.05,0,1,7.8345177744687415,29.32102775061638,1.0,0,1081.489999999998,469.6835714285714,795.6857142857142,37.118300304202556,45.63125006756829,0.4326386899400507,0.5493865892996196,47741.726,46612.109,47790.814,46395.4224,40587.2774,,1,7.816798473603753,27.85112083593731,1.0,1,7.670106066391395,28.505203967724757,1,1,1.9241695079924994,13.543005431651393,0.4,1,4.035758876441456,20.429186767495146,0.7,1,7.8345177744687415,29.32102775061638,1.0,1,2.3444505539503164,9.492962446142649,0.4,1,4.428470173046818,19.722139658861828,0.7
2021-09-20,47257.86,47334.54,42453.97,43035.99,4240.48541968,2021-09-20 00:00:00,46931.76052048889,47257.86,0,1,7.8345177744687415,29.32102775061638,0.6,0,4209.260000000002,405.4750000000001,1096.347142857143,26.998869468564617,37.118300304202556,0.3057974784328914,0.5572667955527524,47768.536,46701.083999999995,47805.254499999995,46510.7964,40686.4669,,1,7.816798473603753,27.85112083593731,0.6,1,7.670106066391395,28.505203967724757,1,1,1.9241695079924994,13.543005431651393,0.4,1,4.035758876441456,20.429186767495146,0.5,1,7.8345177744687415,29.32102775061638,0.6,1,2.3444505539503164,9.492962446142649,0.4,1,4.428470173046818,19.722139658861828,0.5
2021-09-21,43003.07,43643.34,39573.21,40596.54,5961.58790269,2021-09-21 00:00:00,43343.730404218404,43003.07,0,1,7.8345177744687415,29.32102775061638,0.2,0,2439.449999999997,405.4750000000001,853.3521428571429,32.2105383809646,26.998869468564617,0.13496458294939973,0.5381727186928487,46731.526,46515.570999999996,47599.507,46573.3538,40760.861000000004,,0.9888076362920136,7.729310022055147,28.65863733266506,0.2,1,7.670106066391395,28.505203967724757,1,0.9776152725840271,1.8810974980539608,15.478321688268121,0.4,0.9832114544380204,3.968004354667155,21.76506499085282,0.3,1,7.8345177744687415,29.32102775061638,0.2,1,2.3444505539503164,9.492962446142649,0.4,1,4.428470173046818,19.722139658861828,0.3
2021-09-22,40702.07,44031.85,40580.18,43589.53,3040.94514066,2021-09-22 00:00:00,40944.96140812048,40702.07,0,1,7.8345177744687415,29.32102775061638,0.0,2992.989999999998,0,619.26,798.0035714285716,43.69406033457835,32.2105383809646,0.4087345073695666,0.5280087181786967,45317.252,46069.482,47193.064,46604.24479999999,40777.5265,,1,7.729310022055147,28.65863733266506,0.0,1,7.670106066391395,28.505203967724757,1,1.028376542028452,1.9344765402671051,13.079888731339947,0.4,1.014188271014226,4.024303475836802,20.65504653016268,0.2,1,7.8345177744687415,29.32102775061638,0.0,1,2.3444505539503164,9.492962446142649,0.4,1,4.428470173046818,19.722139658861828,0.2
2021-09-23,43586.0,45013.17,43105.0,44903.5,2317.75578384,2021-09-23 00:00:00,43469.905894803844,43586.0,0,1,7.8345177744687415,29.32102775061638,0.2,1313.9700000000012,0,691.6242857142861,798.0035714285716,46.429333500840826,43.69406033457835,0.163461073461732,0.5058079442766598,44571.21,45824.14,46908.11750000001,46712.489799999996,40807.9446,,1,7.729310022055147,28.65863733266506,0.2,1,7.670106066391395,28.505203967724757,1,1,1.9344765402671051,13.079888731339947,0.4,1,4.024303475836802,20.65504653016268,0.3,1,7.8345177744687415,29.32102775061638,0.2,1,2.3444505539503164,9.492962446142649,0.4,1,4.428470173046818,19.722139658861828,0.3
2021-09-24,44893.7,45159.9,40693.27,42848.5,4348.92828394,2021-09-24 00:00:00,44758.029713153,44893.7,0,1,7.8345177744687415,29.32102775061638,0.4,0,2055.0,691.6242857142861,835.1157142857145,45.300724793631254,46.429333500840826,0.3095495201876576,0.5086606136887392,43888.54,45815.133,46651.1275,46815.5084,40855.2123,,1,7.729310022055147,28.65863733266506,0.4,1,7.670106066391395,28.505203967724757,1,1,1.9344765402671051,13.079888731339947,0.4,1,4.024303475836802,20.65504653016268,0.4,1,7.8345177744687415,29.32102775061638,0.4,1,2.3444505539503164,9.492962446142649,0.4,1,4.428470173046818,19.722139658861828,0.4
2021-09-25,42835.88,43010.69,41689.6,42722.19,879.19677382,2021-09-25 00:00:00,42360.13418837323,42835.88,0,1,7.8345177744687415,29.32102775061638,0.2,0,126.30999999999767,668.8185714285713,844.1378571428571,44.20606957333773,45.300724793631254,0.542116107176795,0.5139588436149882,43004.144,45386.340000000004,46294.6555,46854.3506,40899.9573,,1,7.729310022055147,28.65863733266506,0.2,1,7.670106066391395,28.505203967724757,1,1,1.9344765402671051,13.079888731339947,0.4,1,4.024303475836802,20.65504653016268,0.3,1,7.8345177744687415,29.32102775061638,0.2,1,2.3444505539503164,9.492962446142649,0.4,1,4.428470173046818,19.722139658861828,0.3
2021-09-26,42699.1,43956.38,40808.0,43204.73,1659.78466242,2021-09-26 00:00:00,43275.77703474708,42699.1,1,1.0023683403163064,7.853072578772835,29.15363589112306,0.2,482.5400000000009,0,641.9757142857145,844.1378571428571,43.19829430455951,44.20606957333773,0.913942555116619,0.5345460400366266,42943.35,44837.438,45839.146499999995,46851.190800000004,40945.8458,,1.0023683403163064,7.747615658597611,28.48967670723978,0.2,1.0118417015815322,7.760933173528302,27.65858392847804,1,1.0047366806326128,1.943639537829632,12.668175923709141,0.4,1.0035525104744596,4.038599856087116,20.373172751865567,0.3,1.0023683403163064,7.853072578772835,29.15363589112306,0.2,1.0047366806326128,2.355555467483331,9.064259514246142,0.4,1.0035525104744596,4.444202359722398,19.43695171913273,0.3
2021-09-27,43162.82,44377.7,42130.0,42189.81,1936.64957217,2021-09-27 00:00:00,42910.75119113876,43162.82,0,1,7.853072578772835,29.15363589112306,0.2,0,1014.9200000000055,641.9757142857145,840.8707142857145,43.29347273703809,43.19829430455951,0.8394001695915718,0.5556637474591264,43435.5,44376.376000000004,45361.316000000006,46821.9592,41018.9822,,1,7.747615658597611,28.48967670723978,0.2,1,7.760933173528302,27.65858392847804,1,1,1.943639537829632,12.668175923709141,0.4,1,4.038599856087116,20.373172751865567,0.3,1,7.853072578772835,29.15363589112306,0.2,1,2.355555467483331,9.064259514246142,0.4,1,4.444202359722398,19.43695171913273,0.3
2021-09-28,42154.87,42778.93,40888.0,41049.0,2246.85357977,2021-09-28 00:00:00,42150.22178246082,42154.87,0,1,7.853072578772835,29.15363589112306,0.2,0,1140.8099999999977,489.9157142857143,922.3571428571429,34.6898768044621,43.29347273703809,0.5671094545840966,0.5463300780521003,43149.274,43860.242,45124.3445,46788.335600000006,41085.5839,,1,7.747615658597611,28.48967670723978,0.2,1,7.760933173528302,27.65858392847804,1,1,1.943639537829632,12.668175923709141,0.4,1,4.038599856087116,20.373172751865567,0.3,1,7.853072578772835,29.15363589112306,0.2,1,2.355555467483331,9.064259514246142,0.4,1,4.444202359722398,19.43695171913273,0.3
2021-09-29,41024.21,42595.93,40750.0,41542.9,1804.77808474,2021-09-29 00:00:00,41445.39949445588,41024.21,0,1,7.853072578772835,29.15363589112306,0.0,493.90000000000146,0,450.35428571428565,922.3571428571429,32.80764451585912,34.6898768044621,0.41517269376901167,0.5293055189913837,42375.376,43131.958,44872.033500000005,46683.1738,41139.8394,,1,7.747615658597611,28.48967670723978,0.0,1,7.760933173528302,27.65858392847804,1,1.00505740390857,1.9534693080251029,12.226503615283157,0.4,1.002528701954285,4.048812271435779,20.171820238189703,0.2,1,7.853072578772835,29.15363589112306,0.0,1,2.355555467483331,9.064259514246142,0.4,1,4.444202359722398,19.43695171913273,0.2
2021-09-30,41537.56,44117.74,41427.87,43834.43,2614.50420927,2021-09-30 00:00:00,41624.20409258459,41537.56,0,1,7.853072578772835,29.15363589112306,0.2,2291.529999999999,0,614.0349999999999,894.4785714285712,40.7046387669224,32.80764451585912,0.7190094948915647,0.548729127058031,42115.712,42559.928,44630.506,46602.0008,41238.926699999996,,1.0110592437302528,7.8332984284943645,27.698826612715973,0.2,1,7.760933173528302,27.65858392847804,1,1.0221184874605056,1.9966770944191388,10.28508663613306,0.4,1.0165888655953792,4.115977474027549,18.84756129339726,0.3,1,7.853072578772835,29.15363589112306,0.2,1,2.355555467483331,9.064259514246142,0.4,1,4.444202359722398,19.43695171913273,0.3
2021-10-01,43835.47,48500.0,43291.07,48171.86,3446.87226506,2021-10-01 00:00:00,43939.452655838504,43835.47,1,1.0593545364062482,8.319188061050516,24.948582793372413,0.6,4337.43,0,923.8514285714284,861.9457142857142,51.73327957582767,40.7046387669224,0.14610511555995132,0.5242337160931952,42342.986,42643.168,44579.3695,46567.9742,41351.8057,,1.0593545364062482,8.29824022524944,23.407423984685956,0.6,1.098924227343747,8.528677491186043,20.50226523865021,1,1.0395696909374987,2.075684989947287,6.735095241840368,0.4,1.0494621136718734,4.319562419718769,14.833590145341544,0.5,1.0593545364062482,8.319188061050516,24.948582793372413,0.6,1.0395696909374987,2.448764069317782,5.465960368052265,0.4,1.0494621136718734,4.664022002019795,15.452133067311857,0.5
2021-10-02,48185.61,48361.83,47468.15,47685.8,1361.84402667,2021-10-02 00:00:00,48301.8155457541,48185.61,1,0.9896274012096143,8.232896461031473,25.72706103270661,1.0,0,486.0599999999977,850.8828571428572,896.6642857142854,48.690123217603784,51.73327957582767,0.16750926535393407,0.5187200856188894,43347.544,43391.522000000004,44730.502,46643.419400000006,41496.7219,,0.9896274012096143,8.21216590872669,24.201888046014915,1.0,0.9896274012096143,8.440212941357377,21.326863346074195,1,0.9958509604838457,2.0670728909009073,7.1220550171523485,0.4,0.9927391808467301,4.28819885816793,15.451968045229492,0.7,0.9896274012096143,8.232896461031473,25.72706103270661,1.0,0.9958509604838457,2.4386040504284434,5.858185834106921,0.4,0.9927391808467301,4.630157381736257,16.06601983890484,0.7
2021-10-03,47644.63,49225.55,47119.87,48235.93,1164.6029687,2021-10-03 00:00:00,47441.30356798527,47644.63,0,1,8.232896461031473,25.72706103270661,1.0,550.1299999999974,0,890.177857142857,819.4149999999998,52.06958214779627,48.690123217603784,0.44073125137187785,0.5084603951840178,44445.496,43797.384999999995,44810.7625,46639.212,41626.6414,,1,8.21216590872669,24.201888046014915,1.0,1,8.440212941357377,21.326863346074195,1,1,2.0670728909009073,7.1220550171523485,0.4,1,4.28819885816793,15.451968045229492,0.7,1,8.232896461031473,25.72706103270661,1.0,1,2.4386040504284434,5.858185834106921,0.4,1,4.630157381736257,16.06601983890484,0.7
2021-10-04,48231.04,49530.53,46900.0,49242.14,2737.78053315,2021-10-04 00:00:00,48024.86749510837,48231.04,0,1,8.232896461031473,25.72706103270661,1.0,1006.2099999999991,0,962.0499999999998,518.7535714285711,64.96810370817003,52.06958214779627,0.7191887572227429,0.5082425814463291,45886.862,44131.119,44973.126,46661.2134,41792.9923,,1,8.21216590872669,24.201888046014915,1.0,1,8.440212941357377,21.326863346074195,1,1,2.0670728909009073,7.1220550171523485,0.4,1,4.28819885816793,15.451968045229492,0.7,1,8.232896461031473,25.72706103270661,1.0,1,2.4386040504284434,5.858185834106921,0.4,1,4.630157381736257,16.06601983890484,0.7
2021-10-05,49283.89,51914.68,49075.0,51501.19,2206.59644303,2021-10-05 00:00:00,49614.2121314428,49283.89,1,1.0449903609475633,8.603297444457194,22.385494699931748,1.0,2259.050000000003,0,1123.4107142857142,344.50714285714275,76.53089774875492,64.96810370817003,0.6156295133708392,0.49797641552330457,47436.128000000004,44775.92,45081.13,46706.392,41962.89139999999,,1.0449903609475633,8.581634217121577,20.791703630061317,1.0,1.0449903609475633,8.81994116806334,17.787330531137105,1,1.026994216568538,2.1228719041808404,4.614887655844599,0.6,1.0359922887580506,4.442540949723053,12.408890865188498,0.8,1.0449903609475633,8.603297444457194,22.385494699931748,1.0,1.026994216568538,2.5044322562906225,3.3169013143577555,0.6,1.0359922887580506,4.796807343214928,13.045043788334217,0.8
2021-10-06,51521.89,55800.0,50428.64,55345.79,4441.90271751,2021-10-06 00:00:00,51278.269846457886,51521.89,0,1,8.603297444457194,22.385494699931748,1.0,3844.5999999999985,0,1184.24,344.50714285714275,77.46474003455678,76.53089774875492,0.21917401032269013,0.49755938270690975,48973.412,45658.199,45247.8185,46818.220199999996,42130.950099999995,,1,8.581634217121577,20.791703630061317,1.0,1,8.81994116806334,17.787330531137105,1,1,2.1228719041808404,4.614887655844599,0.6,1,4.442540949723053,12.408890865188498,0.8,1,8.603297444457194,22.385494699931748,1.0,1,2.5044322562906225,3.3169013143577555,0.6,1,4.796807343214928,13.045043788334217,0.8
2021-10-07,55360.1,55360.32,53289.57,53787.6,2349.70121453,2021-10-07 00:00:00,54798.6344550399,55360.1,0,1,8.603297444457194,22.385494699931748,1.0,0,1558.1900000000023,1090.385,455.8064285714286,70.52069878614179,77.46474003455678,0.28809537480783465,0.49060934108716486,50408.31,46877.927,45627.15149999999,47032.7928,42339.606900000006,,1,8.581634217121577,20.791703630061317,1.0,1,8.81994116806334,17.787330531137105,1,1,2.1228719041808404,4.614887655844599,0.6,1,4.442540949723053,12.408890865188498,0.8,1,8.603297444457194,22.385494699931748,1.0,1,2.5044322562906225,3.3169013143577555,0.6,1,4.796807343214928,13.045043788334217,0.8
2021-10-08,53816.16,56168.0,53623.02,53957.21,2217.75513685,2021-10-08 00:00:00,53819.57192101416,53816.16,1,1.0026209599495763,8.625846342493409,22.18207019003409,1.0,169.61000000000058,0,1102.5,309.02071428571435,78.10724907129038,70.52069878614179,0.24061533452991013,0.48469568096273813,51642.615999999995,48044.056,45952.149,47214.4328,42518.768,,1.0026209599495763,8.604126336706566,20.584101857601542,1.0,1.0026209599495763,8.843057880622453,17.571854417111457,1,1.0015725759697458,2.126210281524204,4.464887320300667,0.6,1.002096767959661,4.451855927245915,12.225232634003449,0.8,1.0026209599495763,8.625846342493409,22.18207019003409,1.0,1.0015725759697458,2.5083706662747214,3.1648597966841523,0.6,1.002096767959661,4.806865135160848,12.862719422215863,0.8
2021-10-09,53952.82,55512.05,53674.69,54976.92,1061.02324334,2021-10-09 00:00:00,54044.816688974795,53952.82,1,1.0189813989333643,8.789576973058177,20.704977020142596,1.0,1019.7099999999991,0,1175.3364285714285,299.99857142857167,79.66573209280796,78.10724907129038,0.9445772899190887,0.4919151028547623,52786.971999999994,49336.917,46234.4375,47358.3034,42707.6991,,1.0189813989333643,8.767444691176658,19.07667701330926,1.0,1.0189813989333643,9.010911490045379,16.007252902465222,1,1.0113888393600186,2.150425348866103,3.376853268750297,0.6,1.0151851191466914,4.519457889925048,10.892362333477672,0.8,1.0189813989333643,8.789576973058177,20.704977020142596,1.0,1.0113888393600186,2.536938096848307,2.062019940503716,0.6,1.0151851191466914,4.879857954960342,11.539529434523535,0.8
2021-10-10,54984.49,56561.0,51000.0,54714.95,1735.42193508,2021-10-10 00:00:00,54822.7270217059,54984.49,0,1,8.789576973058177,20.704977020142596,1.0,0,261.97000000000116,1140.8692857142855,318.7107142857146,78.16421749505237,79.66573209280796,0.442625883930195,0.4790826287981623,53927.09199999999,50681.61,46620.769,47471.347,42922.1729,,1,8.767444691176658,19.07667701330926,1.0,1,9.010911490045379,16.007252902465222,1,1,2.150425348866103,3.376853268750297,0.6,1,4.519457889925048,10.892362333477672,0.8,1,8.789576973058177,20.704977020142596,1.0,1,2.536938096848307,2.062019940503716,0.6,1,4.879857954960342,11.539529434523535,0.8
2021-10-11,54657.0,57855.79,54462.45,57485.2,1955.78560334,2021-10-11 00:00:00,54629.89131310197,54657.0,0,1,8.789576973058177,20.704977020142596,1.0,2770.25,0,1338.7442857142855,246.21642857142848,84.46545543039599,78.16421749505237,0.9515303496042419,0.49480726231589417,54554.114,51763.763,47203.465500000006,47586.81020000001,43130.6383,,1,8.767444691176658,19.07667701330926,1.0,1,9.010911490045379,16.007252902465222,1,1,2.150425348866103,3.376853268750297,0.6,1,4.519457889925048,10.892362333477672,0.8,1,8.789576973058177,20.704977020142596,1.0,1,2.536938096848307,2.062019940503716,0.6,1,4.879857954960342,11.539529434523535,0.8
2021-10-12,57490.0,57701.0,53909.0,55995.49,3224.83970306,2021-10-12 00:00:00,57455.934410329566,57490.0,0,1,8.789576973058177,20.704977020142596,1.0,0,1489.7099999999991,1338.7442857142855,271.1378571428572,83.15790641284742,84.46545543039599,0.16654529814814512,0.4756869543758029,54980.094,52694.202000000005,48042.862,47750.67600000001,43358.8175,,1,8.767444691176658,19.07667701330926,1.0,1,9.010911490045379,16.007252902465222,1,1,2.150425348866103,3.376853268750297,0.6,1,4.519457889925048,10.892362333477672,0.8,1,8.789576973058177,20.704977020142596,1.0,1,2.536938096848307,2.062019940503716,0.6,1,4.879857954960342,11.539529434523535,0.8
2021-10-13,56004.61,57773.89,54231.0,57374.55,3359.69683046,2021-10-13 00:00:00,56168.75947757002,56004.61,1,1.024461200604736,9.004580578626921,18.765325556075148,1.0,1379.060000000005,0,1401.97,271.1378571428572,83.79435874469709,83.15790641284742,0.6058787642718728,0.47926806137652195,55417.784,53530.2,48663.792499999996,47880.4466,43566.313599999994,,1.024461200604736,8.981906914558458,17.09719537612998,1.0,1.024461200604736,9.2313292036349,13.952689466369561,1,1.0146767203628415,2.1819865403725767,1.9587423635979386,0.6,1.0195689604837888,4.607898982781139,9.148618493177734,0.8,1.024461200604736,9.004580578626921,18.765325556075148,1.0,1.0146767203628415,2.5741720278735887,0.6246115942689449,0.6,1.0195689604837888,4.975351702447464,9.808449981650364,0.8
2021-10-14,57395.84,58550.0,56830.56,57371.58,1879.45401231,2021-10-14 00:00:00,57548.64024821461,57395.84,1,0.9995773212832151,9.00077453406276,18.79966172402755,1.0,0,2.970000000001164,1238.2892857142858,271.3500000000001,82.02550751243793,83.79435874469709,0.6133276037237527,0.4765347157891739,56106.388,54446.68000000001,49288.8995,48074.947400000005,43802.964400000004,,0.9995773212832151,8.978110453669531,17.13223662720626,1.0,0.9995773212832151,9.227427317252888,13.989059833168715,1,0.999746392769929,2.1814331728100207,1.9836063353797784,0.6,0.9996618570265721,4.606340854117845,9.179339249460492,0.8,0.9995773212832151,9.00077453406276,18.79966172402755,1.0,0.999746392769929,2.5735191992358737,0.6498139112597412,0.6,0.9996618570265721,4.9736693222289485,9.838947620551638,0.8
2021-10-15,57370.48,62944.94,56877.0,61657.35,4205.4230703,2021-10-15 00:00:00,57200.90730634244,57370.48,0,1,9.00077453406276,18.79966172402755,1.0,4285.769999999997,0,1234.5992857142858,271.3500000000001,81.98146494214139,82.02550751243793,0.9858908031739129,0.5035620232752778,56583.585999999996,55255.339,50015.629499999995,48241.9092,44034.3497,,1,8.978110453669531,17.13223662720626,1.0,1,9.227427317252888,13.989059833168715,1,1,2.1814331728100207,1.9836063353797784,0.4,1,4.606340854117845,9.179339249460492,0.7,1,9.00077453406276,18.79966172402755,1.0,1,2.5735191992358737,0.6498139112597412,0.4,1,4.9736693222289485,9.838947620551638,0.7
2021-10-16,61703.45,62352.0,60100.27,60870.26,1263.44800176,2021-10-16 00:00:00,61596.25060303398,61703.45,0,1,9.00077453406276,18.79966172402755,1.0,0,787.0899999999965,1234.5992857142858,292.8521428571429,80.82740063747643,81.98146494214139,0.2935220926576334,0.4994272073459514,57992.876000000004,56273.49500000001,50965.847,48538.820999999996,44312.8009,,1,8.978110453669531,17.13223662720626,1.0,1,9.227427317252888,13.989059833168715,1,1,2.1814331728100207,1.9836063353797784,0.6,1,4.606340854117845,9.179339249460492,0.8,1,9.00077453406276,18.79966172402755,1.0,1,2.5735191992358737,0.6498139112597412,0.6,1,4.9736693222289485,9.838947620551638,0.8
2021-10-17,60885.27,61712.0,58933.0,61538.97,1261.12996084,2021-10-17 00:00:00,60532.51232417018,60885.27,0,1,9.00077453406276,18.79966172402755,1.0,668.7099999999991,0,1243.0692857142858,292.8521428571429,80.93312994991373,80.82740063747643,0.6299788638761286,0.4967865615265402,58671.93000000001,56826.012,51851.96949999999,48774.5166,44592.7242,,1,8.978110453669531,17.13223662720626,1.0,1,9.227427317252888,13.989059833168715,1,1,2.1814331728100207,1.9836063353797784,0.6,1,4.606340854117845,9.179339249460492,0.8,1,9.00077453406276,18.79966172402755,1.0,1,2.5735191992358737,0.6498139112597412,0.6,1,4.9736693222289485,9.838947620551638,0.8
2021-10-18,61519.52,62679.0,59013.0,62034.65,5754.5518416,2021-10-18 00:00:00,61452.46429518003,61519.52,0,1,9.00077453406276,18.79966172402755,1.0,495.6800000000003,0,1206.6028571428574,292.8521428571429,80.46942770158871,80.93312994991373,0.7647720228999239,0.49958646407385443,59774.912,57596.348,52820.202000000005,49025.965,44869.6121,,1,8.978110453669531,17.13223662720626,1.0,1,9.227427317252888,13.989059833168715,1,1,2.1814331728100207,1.9836063353797784,0.6,1,4.606340854117845,9.179339249460492,0.8,1,9.00077453406276,18.79966172402755,1.0,1,2.5735191992358737,0.6498139112597412,0.6,1,4.9736693222289485,9.838947620551638,0.8
2021-10-19,62014.99,64499.0,61350.0,64241.61,3253.73979225,2021-10-19 00:00:00,62141.471220036095,62014.99,1,1.035904545014036,9.323943248482205,15.88420052324295,1.0,2206.959999999999,0,1202.8821428571428,292.8521428571429,80.42084442041843,80.46942770158871,0.8594846919628738,0.5138146641412819,60698.74199999999,58402.565,53869.741,49290.6136,45154.54720000001,,1.035904545014036,9.300465424594297,14.1569072869753,1.0,1.035904545014036,9.55873389672894,10.900876160249156,1,1.0143618180056144,2.212762519029328,0.575912728001852,0.4,1.0251331815098252,4.722112854900512,6.896727097974926,0.7,1.035904545014036,9.323943248482205,15.88420052324295,1.0,1.0143618180056144,2.610479613609254,0.0,0.4,1.0251331815098252,5.098673456074378,7.572913525982104,0.7
2021-10-20,64282.2,67016.5,63529.0,65990.31,3070.68430005,2021-10-20 00:00:00,64352.17394118243,64282.2,1,1.0265720526055424,9.571699558971966,13.649071074589308,1.0,1748.699999999997,0,1053.1749999999997,292.8521428571429,78.2432215864889,80.42084442041843,0.29291348384799076,0.5133851976551185,62081.085999999996,59332.335999999996,55006.973,49636.8766,45454.70079999999,,1.0265720526055424,9.547597881112644,11.875880111582363,1.0,1.0265720526055424,9.812729076675202,8.533329554471566,1,1.010628821042217,2.236281575853016,0.0,0.4,1.0186004368238797,4.809946216733319,5.16496555226438,0.7,1.0265720526055424,9.571699558971966,13.649071074589308,1.0,1.010628821042217,2.638225934256662,0.0,0.4,1.0186004368238797,5.193511009579682,5.853729343206868,0.7
